"Plot Title: 20854930"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854930, SEN S/N: 20854930)","RH, % (LGR S/N: 20854930, SEN S/N: 20854930)","Coupler Detached (LGR S/N: 20854930)","Coupler Attached (LGR S/N: 20854930)","Host Connected (LGR S/N: 20854930)","Stopped (LGR S/N: 20854930)","End Of File (LGR S/N: 20854930)"
60,08.17.20 klo 08.21.07 ip.,21.769,33.309,,,,,
61,08.17.20 klo 08.51.07 ip.,21.769,33.602,,,,,
62,08.17.20 klo 09.21.07 ip.,21.769,33.822,,,,,
63,08.17.20 klo 09.51.07 ip.,21.769,34.090,,,,,
64,08.17.20 klo 10.21.07 ip.,21.812,34.774,,,,,
65,08.17.20 klo 10.51.07 ip.,21.769,35.531,,,,,
66,08.17.20 klo 11.21.07 ip.,21.769,35.775,,,,,
67,08.17.20 klo 11.51.07 ip.,21.683,35.946,,,,,
68,08.18.20 klo 12.21.07 ap.,21.640,36.020,,,,,
69,08.18.20 klo 12.51.07 ap.,21.640,36.093,,,,,
70,08.18.20 klo 01.21.07 ap.,21.598,36.020,,,,,
71,08.18.20 klo 01.51.07 ap.,21.598,35.971,,,,,
72,08.18.20 klo 02.21.07 ap.,21.555,35.946,,,,,
73,08.18.20 klo 02.51.07 ap.,21.555,35.922,,,,,
74,08.18.20 klo 03.21.07 ap.,21.555,35.946,,,,,
75,08.18.20 klo 03.51.07 ap.,21.555,35.922,,,,,
76,08.18.20 klo 04.21.07 ap.,21.512,35.873,,,,,
77,08.18.20 klo 04.51.07 ap.,21.512,35.873,,,,,
78,08.18.20 klo 05.21.07 ap.,21.512,35.849,,,,,
79,08.18.20 klo 05.51.07 ap.,21.512,35.922,,,,,
80,08.18.20 klo 06.21.07 ap.,21.512,35.922,,,,,
81,08.18.20 klo 06.51.07 ap.,21.512,35.922,,,,,
82,08.18.20 klo 07.21.07 ap.,21.469,35.824,,,,,
83,08.18.20 klo 07.51.07 ap.,21.469,35.971,,,,,
84,08.18.20 klo 08.21.07 ap.,21.512,36.313,,,,,
85,08.18.20 klo 08.51.07 ap.,21.555,36.899,,,,,
86,08.18.20 klo 09.21.07 ap.,21.555,37.021,,,,,
87,08.18.20 klo 09.51.07 ap.,21.512,36.728,,,,,
88,08.18.20 klo 10.21.07 ap.,21.512,36.630,,,,,
89,08.18.20 klo 10.51.07 ap.,21.512,36.825,,,,,
90,08.18.20 klo 11.21.07 ap.,21.555,36.972,,,,,
91,08.18.20 klo 11.51.07 ap.,21.640,37.216,,,,,
92,08.18.20 klo 12.21.07 ip.,21.683,37.265,,,,,
93,08.18.20 klo 12.51.07 ip.,21.640,37.167,,,,,
94,08.18.20 klo 01.21.07 ip.,21.598,37.143,,,,,
95,08.18.20 klo 01.51.07 ip.,21.598,37.143,,,,,
96,08.18.20 klo 02.21.07 ip.,21.598,38.462,,,,,
97,08.18.20 klo 02.51.07 ip.,21.598,38.510,,,,,
98,08.18.20 klo 03.21.07 ip.,21.555,38.608,,,,,
99,08.18.20 klo 03.51.07 ip.,21.555,38.608,,,,,
100,08.18.20 klo 04.21.07 ip.,21.555,38.632,,,,,
101,08.18.20 klo 04.51.07 ip.,21.598,38.584,,,,,
102,08.18.20 klo 05.21.07 ip.,21.598,38.926,,,,,
103,08.18.20 klo 05.51.07 ip.,21.598,39.267,,,,,
104,08.18.20 klo 06.21.07 ip.,21.555,39.389,,,,,
105,08.18.20 klo 06.51.07 ip.,21.512,39.194,,,,,
106,08.18.20 klo 07.21.07 ip.,21.469,38.950,,,,,
107,08.18.20 klo 07.51.07 ip.,21.469,38.828,,,,,
108,08.18.20 klo 08.21.07 ip.,21.426,38.803,,,,,
109,08.18.20 klo 08.51.07 ip.,21.469,38.974,,,,,
110,08.18.20 klo 09.21.07 ip.,21.598,39.194,,,,,
111,08.18.20 klo 09.51.07 ip.,21.683,39.389,,,,,
112,08.18.20 klo 10.21.07 ip.,21.126,61.123,,,,,
113,08.18.20 klo 10.51.07 ip.,19.882,63.248,,,,,
114,08.18.20 klo 11.21.07 ip.,19.667,64.127,,,,,
115,08.18.20 klo 11.51.07 ip.,19.624,64.054,,,,,
116,08.19.20 klo 12.21.07 ap.,19.667,63.101,,,,,
117,08.19.20 klo 12.51.07 ap.,19.753,62.002,,,,,
118,08.19.20 klo 01.21.07 ap.,19.839,60.269,,,,,
119,08.19.20 klo 01.51.07 ap.,19.924,58.535,,,,,
120,08.19.20 klo 02.21.07 ap.,20.010,56.899,,,,,
121,08.19.20 klo 02.51.07 ap.,20.053,55.629,,,,,
122,08.19.20 klo 03.21.07 ap.,20.139,54.530,,,,,
123,08.19.20 klo 03.51.07 ap.,20.225,53.651,,,,,
124,08.19.20 klo 04.21.07 ap.,20.268,52.869,,,,,
125,08.19.20 klo 04.51.07 ap.,20.353,52.088,,,,,
126,08.19.20 klo 05.21.07 ap.,20.439,51.355,,,,,
127,08.19.20 klo 05.51.07 ap.,20.439,50.623,,,,,
128,08.19.20 klo 06.21.07 ap.,20.482,50.256,,,,,
129,08.19.20 klo 06.51.07 ap.,20.568,49.744,,,,,
130,08.19.20 klo 07.21.07 ap.,20.611,49.402,,,,,
131,08.19.20 klo 07.51.07 ap.,20.654,48.938,,,,,
132,08.19.20 klo 08.21.07 ap.,20.697,51.697,,,,,
133,08.19.20 klo 08.51.07 ap.,20.268,47.619,,,,,
134,08.19.20 klo 09.21.07 ap.,19.624,48.205,,,,,
135,08.19.20 klo 09.51.07 ap.,19.710,47.473,,,,,
136,08.19.20 klo 10.21.07 ap.,21.383,46.764,,,,,
137,08.19.20 klo 10.51.07 ap.,21.726,43.492,,,,,
138,08.19.20 klo 11.21.07 ap.,21.812,45.812,,,,,
139,08.19.20 klo 11.51.07 ap.,21.083,46.154,,,,,
140,08.19.20 klo 12.21.07 ip.,20.482,57.729,,,,,
141,08.19.20 klo 12.51.07 ip.,21.126,54.554,,,,,
142,08.19.20 klo 01.21.07 ip.,21.040,56.484,,,,,
143,08.19.20 klo 01.51.07 ip.,15.634,75.360,,,,,
144,08.19.20 klo 02.21.07 ip.,21.555,47.009,,,,,
145,08.19.20 klo 02.51.07 ip.,22.541,45.617,,,,,
146,08.19.20 klo 03.21.07 ip.,23.099,44.835,,,,,
147,08.19.20 klo 03.51.07 ip.,16.407,58.339,,,,,
148,08.19.20 klo 04.21.07 ip.,20.396,39.976,,,,,
149,08.19.20 klo 04.51.07 ip.,16.063,44.933,,,,,
150,08.19.20 klo 05.21.07 ip.,16.492,42.686,,,,,
151,08.19.20 klo 05.51.07 ip.,17.093,42.271,,,,,
152,08.19.20 klo 06.21.07 ip.,14.776,48.889,,,,,
153,08.19.20 klo 06.51.07 ip.,14.347,50.940,,,,,
154,08.19.20 klo 07.21.07 ip.,13.575,56.557,,,,,
155,08.19.20 klo 07.51.07 ip.,14.605,53.455,,,,,
156,08.19.20 klo 08.21.07 ip.,13.275,55.482,,,,,
157,08.19.20 klo 08.51.07 ip.,11.773,62.271,,,,,
158,08.19.20 klo 09.21.07 ip.,11.344,62.491,,,,,
159,08.19.20 klo 09.51.07 ip.,9.500,70.501,,,,,
160,08.19.20 klo 10.21.07 ip.,9.285,68.962,,,,,
161,08.19.20 klo 10.51.07 ip.,8.127,76.190,,,,,
162,08.19.20 klo 11.21.07 ip.,7.912,76.020,,,,,
163,08.19.20 klo 11.51.07 ip.,7.526,78.242,,,,,
164,08.20.20 klo 12.21.07 ap.,6.969,81.172,,,,,
165,08.20.20 klo 12.51.07 ap.,7.226,80.928,,,,,
166,08.20.20 klo 01.21.07 ap.,6.754,84.493,,,,,
167,08.20.20 klo 01.51.07 ap.,6.754,86.789,,,,,
168,08.20.20 klo 02.21.07 ap.,6.969,86.593,,,,,
169,08.20.20 klo 02.51.07 ap.,6.540,88.400,,,,,
170,08.20.20 klo 03.21.07 ap.,6.454,89.524,,,,,
171,08.20.20 klo 03.51.07 ap.,5.553,92.723,,,,,
172,08.20.20 klo 04.21.07 ap.,6.325,90.037,,,,,
173,08.20.20 klo 04.51.07 ap.,6.111,91.404,,,,,
174,08.20.20 klo 05.21.07 ap.,6.111,93.114,,,,,
175,08.20.20 klo 05.51.07 ap.,6.411,93.211,,,,,
176,08.20.20 klo 06.21.07 ap.,6.668,93.578,,,,,
177,08.20.20 klo 06.51.07 ap.,6.883,93.455,,,,,
178,08.20.20 klo 07.21.07 ap.,6.883,95.067,,,,,
179,08.20.20 klo 07.51.07 ap.,7.140,93.724,,,,,
180,08.20.20 klo 08.21.07 ap.,7.655,90.012,,,,,
181,08.20.20 klo 08.51.07 ap.,8.513,84.908,,,,,
182,08.20.20 klo 09.21.07 ap.,9.585,77.656,,,,,
183,08.20.20 klo 09.51.07 ap.,10.143,76.142,,,,,
184,08.20.20 klo 10.21.07 ap.,9.671,74.383,,,,,
185,08.20.20 klo 10.51.07 ap.,10.272,74.701,,,,,
186,08.20.20 klo 11.21.07 ap.,12.846,66.545,,,,,
187,08.20.20 klo 11.51.07 ap.,11.473,72.381,,,,,
188,08.20.20 klo 12.21.07 ip.,13.232,65.812,,,,,
189,08.20.20 klo 12.51.07 ip.,12.031,69.328,,,,,
190,08.20.20 klo 01.21.07 ip.,12.417,64.957,,,,,
191,08.20.20 klo 01.51.07 ip.,11.945,64.835,,,,,
192,08.20.20 klo 02.21.07 ip.,12.288,62.662,,,,,
193,08.20.20 klo 02.51.07 ip.,12.975,60.195,,,,,
194,08.20.20 klo 03.21.07 ip.,11.816,66.838,,,,,
195,08.20.20 klo 03.51.07 ip.,11.945,66.471,,,,,
196,08.20.20 klo 04.21.07 ip.,12.331,66.716,,,,,
197,08.20.20 klo 04.51.07 ip.,13.790,61.270,,,,,
198,08.20.20 klo 05.21.07 ip.,13.361,62.882,,,,,
199,08.20.20 klo 05.51.07 ip.,13.532,61.929,,,,,
200,08.20.20 klo 06.21.07 ip.,12.674,61.685,,,,,
201,08.20.20 klo 06.51.07 ip.,10.615,77.778,,,,,
202,08.20.20 klo 07.21.07 ip.,9.800,79.927,,,,,
203,08.20.20 klo 07.51.07 ip.,8.899,83.053,,,,,
204,08.20.20 klo 08.21.07 ip.,8.213,87.131,,,,,
205,08.20.20 klo 08.51.07 ip.,8.084,87.692,,,,,
206,08.20.20 klo 09.21.07 ip.,7.569,90.061,,,,,
207,08.20.20 klo 09.51.07 ip.,7.054,92.259,,,,,
208,08.20.20 klo 10.21.07 ip.,6.926,93.480,,,,,
209,08.20.20 klo 10.51.07 ip.,6.239,95.385,,,,,
210,08.20.20 klo 11.21.07 ip.,6.025,97.827,,,,,
211,08.20.20 klo 11.51.07 ip.,6.025,96.923,,,,,
212,08.21.20 klo 12.21.07 ap.,5.724,98.852,,,,,
213,08.21.20 klo 12.51.07 ap.,5.682,98.413,,,,,
214,08.21.20 klo 01.21.07 ap.,5.553,98.388,,,,,
215,08.21.20 klo 01.51.07 ap.,5.510,98.608,,,,,
216,08.21.20 klo 02.21.07 ap.,5.553,98.657,,,,,
217,08.21.20 klo 02.51.07 ap.,5.682,98.168,,,,,
218,08.21.20 klo 03.21.07 ap.,5.639,97.998,,,,,
219,08.21.20 klo 03.51.07 ap.,5.424,99.536,,,,,
220,08.21.20 klo 04.21.07 ap.,5.253,99.243,,,,,
221,08.21.20 klo 04.51.07 ap.,5.253,99.512,,,,,
222,08.21.20 klo 05.21.07 ap.,5.724,99.560,,,,,
223,08.21.20 klo 05.51.07 ap.,5.639,99.389,,,,,
224,08.21.20 klo 06.21.07 ap.,6.497,98.974,,,,,
225,08.21.20 klo 06.51.07 ap.,6.926,98.730,,,,,
226,08.21.20 klo 07.21.07 ap.,7.269,98.364,,,,,
227,08.21.20 klo 07.51.07 ap.,7.569,98.437,,,,,
228,08.21.20 klo 08.21.07 ap.,8.256,97.143,,,,,
229,08.21.20 klo 08.51.07 ap.,8.813,95.140,,,,,
230,08.21.20 klo 09.21.07 ap.,8.813,95.311,,,,,
231,08.21.20 klo 09.51.07 ap.,9.114,95.214,,,,,
232,08.21.20 klo 10.21.07 ap.,10.143,91.233,,,,,
233,08.21.20 klo 10.51.07 ap.,10.143,91.258,,,,,
234,08.21.20 klo 11.21.07 ap.,10.358,89.866,,,,,
235,08.21.20 klo 11.51.07 ap.,10.572,91.331,,,,,
236,08.21.20 klo 12.21.07 ip.,11.344,90.305,,,,,
237,08.21.20 klo 12.51.07 ip.,11.988,88.620,,,,,
238,08.21.20 klo 01.21.07 ip.,12.117,87.839,,,,,
239,08.21.20 klo 01.51.07 ip.,12.674,85.836,,,,,
240,08.21.20 klo 02.21.07 ip.,13.060,84.127,,,,,
241,08.21.20 klo 02.51.07 ip.,13.060,85.983,,,,,
242,08.21.20 klo 03.21.07 ip.,13.961,83.370,,,,,
243,08.21.20 klo 03.51.07 ip.,17.050,69.109,,,,,
244,08.21.20 klo 04.21.07 ip.,15.978,74.286,,,,,
245,08.21.20 klo 04.51.07 ip.,15.592,77.118,,,,,
246,08.21.20 klo 05.21.07 ip.,16.192,75.531,,,,,
247,08.21.20 klo 05.51.07 ip.,15.592,77.363,,,,,
248,08.21.20 klo 06.21.07 ip.,14.734,81.880,,,,,
249,08.21.20 klo 06.51.07 ip.,14.862,82.589,,,,,
250,08.21.20 klo 07.21.07 ip.,15.463,80.611,,,,,
251,08.21.20 klo 07.51.07 ip.,16.450,77.094,,,,,
252,08.21.20 klo 08.21.07 ip.,15.935,80.073,,,,,
253,08.21.20 klo 08.51.07 ip.,14.305,86.056,,,,,
254,08.21.20 klo 09.21.07 ip.,14.262,87.253,,,,,
255,08.21.20 klo 09.51.07 ip.,14.605,86.813,,,,,
256,08.21.20 klo 10.21.07 ip.,14.476,87.253,,,,,
257,08.21.20 klo 10.51.07 ip.,14.476,87.937,,,,,
258,08.21.20 klo 11.21.07 ip.,14.176,89.792,,,,,
259,08.21.20 klo 11.51.07 ip.,13.876,90.916,,,,,
260,08.22.20 klo 12.21.07 ap.,14.004,91.306,,,,,
261,08.22.20 klo 12.51.07 ap.,14.390,88.278,,,,,
262,08.22.20 klo 01.21.07 ap.,13.661,90.867,,,,,
263,08.22.20 klo 01.51.07 ap.,13.618,91.600,,,,,
264,08.22.20 klo 02.21.07 ap.,14.176,89.621,,,,,
265,08.22.20 klo 02.51.07 ap.,13.833,91.551,,,,,
266,08.22.20 klo 03.21.07 ap.,13.532,93.748,,,,,
267,08.22.20 klo 03.51.07 ap.,13.661,94.481,,,,,
268,08.22.20 klo 04.21.07 ap.,14.347,91.087,,,,,
269,08.22.20 klo 04.51.07 ap.,14.691,89.597,,,,,
270,08.22.20 klo 05.21.07 ap.,14.605,89.670,,,,,
271,08.22.20 klo 05.51.07 ap.,14.519,90.476,,,,,
272,08.22.20 klo 06.21.07 ap.,14.176,90.672,,,,,
273,08.22.20 klo 06.51.07 ap.,14.176,89.304,,,,,
274,08.22.20 klo 07.21.07 ap.,13.489,93.211,,,,,
275,08.22.20 klo 07.51.07 ap.,13.446,92.576,,,,,
276,08.22.20 klo 08.21.07 ap.,13.446,93.211,,,,,
277,08.22.20 klo 08.51.07 ap.,13.833,91.868,,,,,
278,08.22.20 klo 09.21.07 ap.,13.661,92.869,,,,,
279,08.22.20 klo 09.51.07 ap.,13.661,93.309,,,,,
280,08.22.20 klo 10.21.07 ap.,13.961,92.650,,,,,
281,08.22.20 klo 10.51.07 ap.,14.948,87.277,,,,,
282,08.22.20 klo 11.21.07 ap.,17.779,76.459,,,,,
283,08.22.20 klo 11.51.07 ap.,14.948,87.937,,,,,
284,08.22.20 klo 12.21.07 ip.,14.905,88.498,,,,,
285,08.22.20 klo 12.51.07 ip.,14.776,89.524,,,,,
286,08.22.20 klo 01.21.07 ip.,14.991,88.987,,,,,
287,08.22.20 klo 01.51.07 ip.,15.377,87.839,,,,,
288,08.22.20 klo 02.21.07 ip.,15.549,87.375,,,,,
289,08.22.20 klo 02.51.07 ip.,16.793,77.705,,,,,
290,08.22.20 klo 03.21.07 ip.,19.624,67.326,,,,,
291,08.22.20 klo 03.51.07 ip.,17.865,74.652,,,,,
292,08.22.20 klo 04.21.07 ip.,19.195,69.353,,,,,
293,08.22.20 klo 04.51.07 ip.,21.469,62.222,,,,,
294,08.22.20 klo 05.21.07 ip.,17.222,75.873,,,,,
295,08.22.20 klo 05.51.07 ip.,17.393,75.482,,,,,
296,08.22.20 klo 06.21.07 ip.,16.235,79.389,,,,,
297,08.22.20 klo 06.51.07 ip.,14.991,88.547,,,,,
298,08.22.20 klo 07.21.07 ip.,14.476,91.648,,,,,
299,08.22.20 klo 07.51.07 ip.,14.305,92.894,,,,,
300,08.22.20 klo 08.21.07 ip.,14.433,91.355,,,,,
301,08.22.20 klo 08.51.07 ip.,14.691,90.110,,,,,
302,08.22.20 klo 09.21.07 ip.,14.004,95.067,,,,,
303,08.22.20 klo 09.51.07 ip.,14.133,94.969,,,,,
304,08.22.20 klo 10.21.07 ip.,14.090,93.846,,,,,
305,08.22.20 klo 10.51.07 ip.,13.918,94.628,,,,,
306,08.22.20 klo 11.21.07 ip.,13.704,95.238,,,,,
307,08.22.20 klo 11.51.07 ip.,13.704,94.505,,,,,
308,08.23.20 klo 12.21.07 ap.,13.318,96.777,,,,,
309,08.23.20 klo 12.51.07 ap.,13.446,95.067,,,,,
310,08.23.20 klo 01.21.07 ap.,13.361,95.507,,,,,
311,08.23.20 klo 01.51.07 ap.,12.975,97.118,,,,,
312,08.23.20 klo 02.21.07 ap.,12.674,97.802,,,,,
313,08.23.20 klo 02.51.07 ap.,12.846,96.435,,,,,
314,08.23.20 klo 03.21.07 ap.,12.803,96.752,,,,,
315,08.23.20 klo 03.51.07 ap.,12.717,96.679,,,,,
316,08.23.20 klo 04.21.07 ap.,11.902,100.000,,,,,
317,08.23.20 klo 04.51.07 ap.,11.773,100.000,,,,,
318,08.23.20 klo 05.21.07 ap.,11.602,100.000,,,,,
319,08.23.20 klo 05.51.07 ap.,11.559,100.000,,,,,
320,08.23.20 klo 06.21.07 ap.,11.688,99.976,,,,,
321,08.23.20 klo 06.51.07 ap.,11.645,99.976,,,,,
322,08.23.20 klo 07.21.07 ap.,11.688,99.829,,,,,
323,08.23.20 klo 07.51.07 ap.,11.988,99.487,,,,,
324,08.23.20 klo 08.21.07 ap.,12.588,98.681,,,,,
325,08.23.20 klo 08.51.07 ap.,12.417,98.681,,,,,
326,08.23.20 klo 09.21.07 ap.,12.588,98.095,,,,,
327,08.23.20 klo 09.51.07 ap.,14.219,93.382,,,,,
328,08.23.20 klo 10.21.07 ap.,15.291,87.326,,,,,
329,08.23.20 klo 10.51.07 ap.,14.734,91.233,,,,,
330,08.23.20 klo 11.21.07 ap.,14.819,88.791,,,,,
331,08.23.20 klo 11.51.07 ap.,15.205,86.203,,,,,
332,08.23.20 klo 12.21.07 ip.,15.592,80.733,,,,,
333,08.23.20 klo 12.51.07 ip.,17.308,72.601,,,,,
334,08.23.20 klo 01.21.07 ip.,16.192,76.239,,,,,
335,08.23.20 klo 01.51.07 ip.,15.549,82.247,,,,,
336,08.23.20 klo 02.21.07 ip.,15.935,80.537,,,,,
337,08.23.20 klo 02.51.07 ip.,16.321,76.166,,,,,
338,08.23.20 klo 03.21.07 ip.,17.436,71.258,,,,,
339,08.23.20 klo 03.51.07 ip.,14.219,80.928,,,,,
340,08.23.20 klo 04.21.07 ip.,14.219,83.223,,,,,
341,08.23.20 klo 04.51.07 ip.,13.275,93.382,,,,,
342,08.23.20 klo 05.21.07 ip.,12.503,96.874,,,,,
343,08.23.20 klo 05.51.07 ip.,11.945,99.194,,,,,
344,08.23.20 klo 06.21.07 ip.,11.730,99.438,,,,,
345,08.23.20 klo 06.51.07 ip.,11.688,99.512,,,,,
346,08.23.20 klo 07.21.07 ip.,11.902,99.658,,,,,
347,08.23.20 klo 07.51.07 ip.,11.559,100.000,,,,,
348,08.23.20 klo 08.21.07 ip.,11.516,100.000,,,,,
349,08.23.20 klo 08.51.07 ip.,11.387,100.000,,,,,
350,08.23.20 klo 09.21.07 ip.,11.216,100.000,,,,,
351,08.23.20 klo 09.51.07 ip.,11.001,100.000,,,,,
352,08.23.20 klo 10.21.07 ip.,10.915,100.000,,,,,
353,08.23.20 klo 10.51.07 ip.,10.787,100.000,,,,,
354,08.23.20 klo 11.21.07 ip.,9.843,100.000,,,,,
355,08.23.20 klo 11.51.07 ip.,9.500,100.000,,,,,
356,08.24.20 klo 12.21.07 ap.,9.071,100.000,,,,,
357,08.24.20 klo 12.51.07 ap.,8.985,100.000,,,,,
358,08.24.20 klo 01.21.07 ap.,8.727,100.000,,,,,
359,08.24.20 klo 01.51.07 ap.,8.513,100.000,,,,,
360,08.24.20 klo 02.21.07 ap.,8.170,100.000,,,,,
361,08.24.20 klo 02.51.07 ap.,7.955,100.000,,,,,
362,08.24.20 klo 03.21.07 ap.,7.827,100.000,,,,,
363,08.24.20 klo 03.51.07 ap.,7.612,100.000,,,,,
364,08.24.20 klo 04.21.07 ap.,7.355,100.000,,,,,
365,08.24.20 klo 04.51.07 ap.,7.183,100.000,,,,,
366,08.24.20 klo 05.21.07 ap.,7.054,100.000,,,,,
367,08.24.20 klo 05.51.07 ap.,7.011,100.000,,,,,
368,08.24.20 klo 06.21.07 ap.,6.797,100.000,,,,,
369,08.24.20 klo 06.51.07 ap.,6.625,99.634,,,,,
370,08.24.20 klo 07.21.07 ap.,6.540,98.559,,,,,
371,08.24.20 klo 07.51.07 ap.,6.454,98.730,,,,,
372,08.24.20 klo 08.21.07 ap.,6.325,97.411,,,,,
373,08.24.20 klo 08.51.07 ap.,6.196,97.216,,,,,
374,08.24.20 klo 09.21.07 ap.,6.582,94.774,,,,,
375,08.24.20 klo 09.51.07 ap.,6.840,92.918,,,,,
376,08.24.20 klo 10.21.07 ap.,6.969,93.529,,,,,
377,08.24.20 klo 10.51.07 ap.,7.140,91.477,,,,,
378,08.24.20 klo 11.21.07 ap.,7.440,90.330,,,,,
379,08.24.20 klo 11.51.07 ap.,7.569,88.205,,,,,
380,08.24.20 klo 12.21.07 ip.,9.028,81.123,,,,,
381,08.24.20 klo 12.51.07 ip.,10.315,73.065,,,,,
382,08.24.20 klo 01.21.07 ip.,10.272,72.503,,,,,
383,08.24.20 klo 01.51.07 ip.,10.186,70.965,,,,,
384,08.24.20 klo 02.21.07 ip.,11.216,68.352,,,,,
385,08.24.20 klo 02.51.07 ip.,10.186,70.427,,,,,
386,08.24.20 klo 03.21.07 ip.,10.272,69.280,,,,,
387,08.24.20 klo 03.51.07 ip.,9.929,71.819,,,,,
388,08.24.20 klo 04.21.07 ip.,10.100,70.525,,,,,
389,08.24.20 klo 04.51.07 ip.,9.628,72.063,,,,,
390,08.24.20 klo 05.21.07 ip.,9.199,74.676,,,,,
391,08.24.20 klo 05.51.07 ip.,9.242,74.261,,,,,
392,08.24.20 klo 06.21.07 ip.,9.414,75.092,,,,,
393,08.24.20 klo 06.51.07 ip.,8.341,80.391,,,,,
394,08.24.20 klo 07.21.07 ip.,8.170,83.736,,,,,
395,08.24.20 klo 07.51.07 ip.,7.741,86.203,,,,,
396,08.24.20 klo 08.21.07 ip.,7.741,84.762,,,,,
397,08.24.20 klo 08.51.07 ip.,7.569,86.471,,,,,
398,08.24.20 klo 09.21.07 ip.,7.355,86.154,,,,,
399,08.24.20 klo 09.51.07 ip.,7.097,88.474,,,,,
400,08.24.20 klo 10.21.07 ip.,6.582,91.136,,,,,
