"Plot Title:  20854988"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854988, SEN S/N: 20854988)","RH, % (LGR S/N: 20854988, SEN S/N: 20854988)","Coupler Detached (LGR S/N: 20854988)","Coupler Attached (LGR S/N: 20854988)","Host Connected (LGR S/N: 20854988)","Stopped (LGR S/N: 20854988)","End Of File (LGR S/N: 20854988)"
104,08.05.20 klo 11.04.58 ip.,21.340,46.007,,,,,
105,08.05.20 klo 11.34.58 ip.,21.297,46.032,,,,,
106,08.06.20 klo 12.04.58 ap.,21.211,46.056,,,,,
107,08.06.20 klo 12.34.58 ap.,21.254,45.543,,,,,
108,08.06.20 klo 01.04.58 ap.,21.126,44.982,,,,,
109,08.06.20 klo 01.34.58 ap.,20.868,44.835,,,,,
110,08.06.20 klo 02.04.58 ap.,20.611,44.615,,,,,
111,08.06.20 klo 02.34.58 ap.,20.654,44.200,,,,,
112,08.06.20 klo 03.04.58 ap.,20.482,43.736,,,,,
113,08.06.20 klo 03.34.58 ap.,20.396,43.346,,,,,
114,08.06.20 klo 04.04.58 ap.,20.396,42.979,,,,,
115,08.06.20 klo 04.34.58 ap.,20.396,42.930,,,,,
116,08.06.20 klo 05.04.58 ap.,20.311,42.711,,,,,
117,08.06.20 klo 05.34.58 ap.,20.482,41.978,,,,,
118,08.06.20 klo 06.04.58 ap.,20.353,42.222,,,,,
119,08.06.20 klo 06.34.58 ap.,20.482,42.344,,,,,
120,08.06.20 klo 07.04.58 ap.,20.654,43.297,,,,,
121,08.06.20 klo 07.34.58 ap.,20.782,43.053,,,,,
122,08.06.20 klo 08.04.58 ap.,20.911,43.199,,,,,
123,08.06.20 klo 08.34.58 ap.,21.297,43.565,,,,,
124,08.06.20 klo 09.04.58 ap.,21.640,43.956,,,,,
125,08.06.20 klo 09.34.58 ap.,21.855,44.811,,,,,
126,08.06.20 klo 10.04.58 ap.,21.598,44.591,,,,,
127,08.06.20 klo 10.34.58 ap.,22.198,43.810,,,,,
128,08.06.20 klo 11.04.58 ap.,22.241,44.322,,,,,
129,08.06.20 klo 11.34.58 ap.,22.327,44.396,,,,,
130,08.06.20 klo 12.04.58 ip.,22.627,43.297,,,,,
131,08.06.20 klo 12.34.58 ip.,22.799,43.834,,,,,
132,08.06.20 klo 01.04.58 ip.,23.399,41.099,,,,,
133,08.06.20 klo 01.34.58 ip.,23.914,39.267,,,,,
134,08.06.20 klo 02.04.58 ip.,24.644,37.045,,,,,
135,08.06.20 klo 02.34.58 ip.,25.330,35.092,,,,,
136,08.06.20 klo 03.04.58 ip.,25.802,33.919,,,,,
137,08.06.20 klo 03.34.58 ip.,26.574,32.234,,,,,
138,08.06.20 klo 04.04.58 ip.,26.402,32.283,,,,,
139,08.06.20 klo 04.34.58 ip.,25.459,33.919,,,,,
140,08.06.20 klo 05.04.58 ip.,24.944,34.310,,,,,
141,08.06.20 klo 05.34.58 ip.,25.115,34.579,,,,,
142,08.06.20 klo 06.04.58 ip.,25.888,32.772,,,,,
143,08.06.20 klo 06.34.58 ip.,24.129,38.828,,,,,
144,08.06.20 klo 07.04.58 ip.,23.314,38.120,,,,,
145,08.06.20 klo 07.34.58 ip.,22.885,40.928,,,,,
146,08.06.20 klo 08.04.58 ip.,22.584,42.540,,,,,
147,08.06.20 klo 08.34.58 ip.,22.155,43.639,,,,,
148,08.06.20 klo 09.04.58 ip.,22.069,42.100,,,,,
149,08.06.20 klo 09.34.58 ip.,21.812,41.832,,,,,
150,08.06.20 klo 10.04.58 ip.,21.340,43.980,,,,,
151,08.06.20 klo 10.34.58 ip.,21.126,45.495,,,,,
152,08.06.20 klo 11.04.58 ip.,21.126,46.349,,,,,
153,08.06.20 klo 11.34.58 ip.,20.954,46.422,,,,,
154,08.07.20 klo 12.04.58 ap.,20.740,47.302,,,,,
155,08.07.20 klo 12.34.58 ap.,20.611,48.205,,,,,
156,08.07.20 klo 01.04.58 ap.,20.353,49.499,,,,,
157,08.07.20 klo 01.34.58 ap.,20.311,50.208,,,,,
158,08.07.20 klo 02.04.58 ap.,20.182,50.305,,,,,
159,08.07.20 klo 02.34.58 ap.,20.311,50.012,,,,,
160,08.07.20 klo 03.04.58 ap.,20.139,50.305,,,,,
161,08.07.20 klo 03.34.58 ap.,20.311,50.061,,,,,
162,08.07.20 klo 04.04.58 ap.,20.182,50.867,,,,,
163,08.07.20 klo 04.34.58 ap.,20.053,51.209,,,,,
164,08.07.20 klo 05.04.58 ap.,20.096,51.136,,,,,
165,08.07.20 klo 05.34.58 ap.,19.967,51.062,,,,,
166,08.07.20 klo 06.04.58 ap.,20.353,48.913,,,,,
167,08.07.20 klo 06.34.58 ap.,20.439,47.692,,,,,
168,08.07.20 klo 07.04.58 ap.,20.353,47.570,,,,,
169,08.07.20 klo 07.34.58 ap.,20.311,48.010,,,,,
170,08.07.20 klo 08.04.58 ap.,20.225,49.158,,,,,
171,08.07.20 klo 08.34.58 ap.,20.525,47.985,,,,,
172,08.07.20 klo 09.04.58 ap.,20.139,48.742,,,,,
173,08.07.20 klo 09.34.58 ap.,20.568,48.596,,,,,
174,08.07.20 klo 10.04.58 ap.,20.611,48.987,,,,,
175,08.07.20 klo 10.34.58 ap.,20.439,47.961,,,,,
176,08.07.20 klo 11.04.58 ap.,20.782,47.179,,,,,
177,08.07.20 klo 11.34.58 ap.,20.268,48.059,,,,,
178,08.07.20 klo 12.04.58 ip.,20.182,45.617,,,,,
179,08.07.20 klo 12.34.58 ip.,20.268,46.032,,,,,
180,08.07.20 klo 01.04.58 ip.,21.297,42.466,,,,,
181,08.07.20 klo 01.34.58 ip.,22.069,40.269,,,,,
182,08.07.20 klo 02.04.58 ip.,22.756,38.926,,,,,
183,08.07.20 klo 02.34.58 ip.,23.442,37.875,,,,,
184,08.07.20 klo 03.04.58 ip.,24.086,36.264,,,,,
185,08.07.20 klo 03.34.58 ip.,24.858,35.189,,,,,
186,08.07.20 klo 04.04.58 ip.,25.673,33.871,,,,,
187,08.07.20 klo 04.34.58 ip.,27.046,30.965,,,,,
188,08.07.20 klo 05.04.58 ip.,28.590,28.645,,,,,
189,08.07.20 klo 05.34.58 ip.,30.392,26.081,,,,,
190,08.07.20 klo 06.04.58 ip.,31.679,24.542,,,,,
191,08.07.20 klo 06.34.58 ip.,31.164,25.177,,,,,
192,08.07.20 klo 07.04.58 ip.,27.990,30.037,,,,,
193,08.07.20 klo 07.34.58 ip.,25.973,34.945,,,,,
194,08.07.20 klo 08.04.58 ip.,25.587,36.264,,,,,
195,08.07.20 klo 08.34.58 ip.,25.073,37.070,,,,,
196,08.07.20 klo 09.04.58 ip.,23.614,39.487,,,,,
197,08.07.20 klo 09.34.58 ip.,22.198,43.541,,,,,
198,08.07.20 klo 10.04.58 ip.,21.211,46.716,,,,,
199,08.07.20 klo 10.34.58 ip.,20.096,48.498,,,,,
200,08.07.20 klo 11.04.58 ip.,19.324,50.037,,,,,
201,08.07.20 klo 11.34.58 ip.,18.895,50.940,,,,,
202,08.08.20 klo 12.04.58 ap.,18.552,51.258,,,,,
203,08.08.20 klo 12.34.58 ap.,17.865,51.673,,,,,
204,08.08.20 klo 01.04.58 ap.,17.565,51.722,,,,,
205,08.08.20 klo 01.34.58 ap.,17.350,51.917,,,,,
206,08.08.20 klo 02.04.58 ap.,16.964,52.112,,,,,
207,08.08.20 klo 02.34.58 ap.,16.750,52.357,,,,,
208,08.08.20 klo 03.04.58 ap.,16.964,52.674,,,,,
209,08.08.20 klo 03.34.58 ap.,16.921,52.698,,,,,
210,08.08.20 klo 04.04.58 ap.,17.007,53.138,,,,,
211,08.08.20 klo 04.34.58 ap.,16.964,53.431,,,,,
212,08.08.20 klo 05.04.58 ap.,16.921,53.504,,,,,
213,08.08.20 klo 05.34.58 ap.,17.136,53.602,,,,,
214,08.08.20 klo 06.04.58 ap.,17.265,54.359,,,,,
215,08.08.20 klo 06.34.58 ap.,17.479,54.188,,,,,
216,08.08.20 klo 07.04.58 ap.,17.779,54.872,,,,,
217,08.08.20 klo 07.34.58 ap.,17.908,55.214,,,,,
218,08.08.20 klo 08.04.58 ap.,18.080,55.336,,,,,
219,08.08.20 klo 08.34.58 ap.,18.208,55.238,,,,,
220,08.08.20 klo 09.04.58 ap.,18.380,54.310,,,,,
221,08.08.20 klo 09.34.58 ap.,18.852,53.309,,,,,
222,08.08.20 klo 10.04.58 ap.,19.367,52.503,,,,,
223,08.08.20 klo 10.34.58 ap.,19.667,52.454,,,,,
224,08.08.20 klo 11.04.58 ap.,20.740,48.767,,,,,
225,08.08.20 klo 11.34.58 ap.,21.426,47.155,,,,,
226,08.08.20 klo 12.04.58 ip.,22.112,45.543,,,,,
227,08.08.20 klo 12.34.58 ip.,21.941,47.228,,,,,
228,08.08.20 klo 01.04.58 ip.,22.112,47.888,,,,,
229,08.08.20 klo 01.34.58 ip.,23.099,43.321,,,,,
230,08.08.20 klo 02.04.58 ip.,23.657,41.612,,,,,
231,08.08.20 klo 02.34.58 ip.,24.815,41.490,,,,,
232,08.08.20 klo 03.04.58 ip.,25.544,39.805,,,,,
233,08.08.20 klo 03.34.58 ip.,26.789,36.996,,,,,
234,08.08.20 klo 04.04.58 ip.,26.789,36.459,,,,,
235,08.08.20 klo 04.34.58 ip.,26.231,37.363,,,,,
236,08.08.20 klo 05.04.58 ip.,27.389,35.263,,,,,
237,08.08.20 klo 05.34.58 ip.,28.976,32.088,,,,,
238,08.08.20 klo 06.04.58 ip.,30.221,30.159,,,,,
239,08.08.20 klo 06.34.58 ip.,25.587,38.852,,,,,
240,08.08.20 klo 07.04.58 ip.,24.858,41.099,,,,,
241,08.08.20 klo 07.34.58 ip.,24.214,44.054,,,,,
242,08.08.20 klo 08.04.58 ip.,23.914,44.518,,,,,
243,08.08.20 klo 08.34.58 ip.,23.614,45.543,,,,,
244,08.08.20 klo 09.04.58 ip.,23.314,48.400,,,,,
245,08.08.20 klo 09.34.58 ip.,23.228,49.915,,,,,
246,08.08.20 klo 10.04.58 ip.,23.314,51.209,,,,,
247,08.08.20 klo 10.34.58 ip.,23.356,50.623,,,,,
248,08.08.20 klo 11.04.58 ip.,23.271,52.869,,,,,
249,08.08.20 klo 11.34.58 ip.,23.185,52.869,,,,,
250,08.09.20 klo 12.04.58 ap.,23.056,52.234,,,,,
251,08.09.20 klo 12.34.58 ap.,22.885,53.773,,,,,
252,08.09.20 klo 01.04.58 ap.,22.756,54.066,,,,,
253,08.09.20 klo 01.34.58 ap.,22.713,53.553,,,,,
254,08.09.20 klo 02.04.58 ap.,22.713,52.430,,,,,
255,08.09.20 klo 02.34.58 ap.,22.670,53.065,,,,,
256,08.09.20 klo 03.04.58 ap.,22.498,53.748,,,,,
257,08.09.20 klo 03.34.58 ap.,22.069,53.968,,,,,
258,08.09.20 klo 04.04.58 ap.,22.198,52.063,,,,,
259,08.09.20 klo 04.34.58 ap.,22.069,50.794,,,,,
260,08.09.20 klo 05.04.58 ap.,21.984,49.573,,,,,
261,08.09.20 klo 05.34.58 ap.,21.855,48.498,,,,,
262,08.09.20 klo 06.04.58 ap.,21.855,47.863,,,,,
263,08.09.20 klo 06.34.58 ap.,21.898,47.888,,,,,
264,08.09.20 klo 07.04.58 ap.,21.984,47.668,,,,,
265,08.09.20 klo 07.34.58 ap.,21.812,47.937,,,,,
266,08.09.20 klo 08.04.58 ap.,21.469,46.203,,,,,
267,08.09.20 klo 08.34.58 ap.,21.383,44.322,,,,,
268,08.09.20 klo 09.04.58 ap.,21.383,43.248,,,,,
269,08.09.20 klo 09.34.58 ap.,21.297,42.100,,,,,
270,08.09.20 klo 10.04.58 ap.,21.169,41.001,,,,,
271,08.09.20 klo 10.34.58 ap.,20.954,40.513,,,,,
272,08.09.20 klo 11.04.58 ap.,22.327,39.023,,,,,
273,08.09.20 klo 11.34.58 ap.,22.756,37.851,,,,,
274,08.09.20 klo 12.04.58 ip.,23.099,37.070,,,,,
275,08.09.20 klo 12.34.58 ip.,23.442,37.338,,,,,
276,08.09.20 klo 01.04.58 ip.,23.871,37.485,,,,,
277,08.09.20 klo 01.34.58 ip.,24.214,36.679,,,,,
278,08.09.20 klo 02.04.58 ip.,24.472,38.144,,,,,
279,08.09.20 klo 02.34.58 ip.,25.330,34.579,,,,,
280,08.09.20 klo 03.04.58 ip.,26.402,32.601,,,,,
281,08.09.20 klo 03.34.58 ip.,27.132,31.526,,,,,
282,08.09.20 klo 04.04.58 ip.,29.062,27.668,,,,,
283,08.09.20 klo 04.34.58 ip.,24.386,36.581,,,,,
284,08.09.20 klo 05.04.58 ip.,23.828,40.855,,,,,
285,08.09.20 klo 05.34.58 ip.,23.785,40.098,,,,,
286,08.09.20 klo 06.04.58 ip.,23.657,39.512,,,,,
287,08.09.20 klo 06.34.58 ip.,23.571,39.536,,,,,
288,08.09.20 klo 07.04.58 ip.,23.528,39.365,,,,,
289,08.09.20 klo 07.34.58 ip.,23.485,39.658,,,,,
290,08.09.20 klo 08.04.58 ip.,23.571,40.830,,,,,
291,08.09.20 klo 08.34.58 ip.,23.485,40.708,,,,,
292,08.09.20 klo 09.04.58 ip.,23.442,39.902,,,,,
293,08.09.20 klo 09.34.58 ip.,23.399,39.414,,,,,
294,08.09.20 klo 10.04.58 ip.,23.442,39.194,,,,,
295,08.09.20 klo 10.34.58 ip.,23.442,39.170,,,,,
296,08.09.20 klo 11.04.58 ip.,23.314,38.657,,,,,
297,08.09.20 klo 11.34.58 ip.,23.185,38.462,,,,,
298,08.10.20 klo 12.04.58 ap.,23.185,38.266,,,,,
299,08.10.20 klo 12.34.58 ap.,23.142,38.803,,,,,
300,08.10.20 klo 01.04.58 ap.,23.099,38.681,,,,,
301,08.10.20 klo 01.34.58 ap.,23.056,38.364,,,,,
302,08.10.20 klo 02.04.58 ap.,23.013,38.168,,,,,
303,08.10.20 klo 02.34.58 ap.,22.927,38.193,,,,,
304,08.10.20 klo 03.04.58 ap.,22.842,37.167,,,,,
305,08.10.20 klo 03.34.58 ap.,22.756,36.801,,,,,
306,08.10.20 klo 04.04.58 ap.,22.756,37.607,,,,,
307,08.10.20 klo 04.34.58 ap.,22.756,37.924,,,,,
308,08.10.20 klo 05.04.58 ap.,22.670,37.924,,,,,
309,08.10.20 klo 05.34.58 ap.,22.670,38.120,,,,,
310,08.10.20 klo 06.04.58 ap.,22.670,38.242,,,,,
311,08.10.20 klo 06.34.58 ap.,22.670,38.413,,,,,
312,08.10.20 klo 07.04.58 ap.,22.670,38.608,,,,,
313,08.10.20 klo 07.34.58 ap.,22.713,38.681,,,,,
314,08.10.20 klo 08.04.58 ap.,22.842,40.098,,,,,
315,08.10.20 klo 08.34.58 ap.,21.169,38.266,,,,,
316,08.10.20 klo 09.04.58 ap.,19.667,37.924,,,,,
317,08.10.20 klo 09.34.58 ap.,17.865,38.144,,,,,
318,08.10.20 klo 10.04.58 ap.,16.492,40.488,,,,,
319,08.10.20 klo 10.34.58 ap.,14.691,45.543,,,,,
320,08.10.20 klo 11.04.58 ap.,15.420,46.813,,,,,
321,08.10.20 klo 11.34.58 ap.,15.806,52.332,,,,,
322,08.10.20 klo 12.04.58 ip.,11.559,60.317,,,,,
323,08.10.20 klo 12.34.58 ip.,11.516,57.363,,,,,
324,08.10.20 klo 01.04.58 ip.,11.816,56.068,,,,,
325,08.10.20 klo 01.34.58 ip.,13.103,52.674,,,,,
326,08.10.20 klo 02.04.58 ip.,11.516,58.950,,,,,
327,08.10.20 klo 02.34.58 ip.,11.645,59.536,,,,,
328,08.10.20 klo 03.04.58 ip.,12.117,58.144,,,,,
329,08.10.20 klo 03.34.58 ip.,11.902,61.441,,,,,
330,08.10.20 klo 04.04.58 ip.,14.090,56.410,,,,,
331,08.10.20 klo 04.34.58 ip.,12.074,65.470,,,,,
332,08.10.20 klo 05.04.58 ip.,12.975,58.266,,,,,
333,08.10.20 klo 05.34.58 ip.,12.460,61.636,,,,,
334,08.10.20 klo 06.04.58 ip.,12.503,58.095,,,,,
335,08.10.20 klo 06.34.58 ip.,11.816,61.514,,,,,
336,08.10.20 klo 07.04.58 ip.,11.130,70.232,,,,,
337,08.10.20 klo 07.34.58 ip.,11.087,65.739,,,,,
338,08.10.20 klo 08.04.58 ip.,10.872,65.641,,,,,
339,08.10.20 klo 08.34.58 ip.,10.701,66.471,,,,,
340,08.10.20 klo 09.04.58 ip.,9.285,80.220,,,,,
341,08.10.20 klo 09.34.58 ip.,8.770,83.346,,,,,
342,08.10.20 klo 10.04.58 ip.,7.398,89.499,,,,,
343,08.10.20 klo 10.34.58 ip.,6.711,92.821,,,,,
344,08.10.20 klo 11.04.58 ip.,5.896,96.337,,,,,
345,08.10.20 klo 11.34.58 ip.,6.497,96.484,,,,,
346,08.11.20 klo 12.04.58 ap.,6.497,96.728,,,,,
347,08.11.20 klo 12.34.58 ap.,5.982,97.338,,,,,
348,08.11.20 klo 01.04.58 ap.,5.639,96.947,,,,,
349,08.11.20 klo 01.34.58 ap.,6.411,98.120,,,,,
350,08.11.20 klo 02.04.58 ap.,5.081,97.070,,,,,
351,08.11.20 klo 02.34.58 ap.,4.395,97.192,,,,,
352,08.11.20 klo 03.04.58 ap.,5.038,99.463,,,,,
353,08.11.20 klo 03.34.58 ap.,4.781,100.000,,,,,
354,08.11.20 klo 04.04.58 ap.,5.210,98.193,,,,,
355,08.11.20 klo 04.34.58 ap.,5.939,96.923,,,,,
356,08.11.20 klo 05.04.58 ap.,6.025,98.120,,,,,
357,08.11.20 klo 05.34.58 ap.,7.183,93.846,,,,,
358,08.11.20 klo 06.04.58 ap.,6.497,96.337,,,,,
359,08.11.20 klo 06.34.58 ap.,6.368,94.896,,,,,
360,08.11.20 klo 07.04.58 ap.,9.414,89.402,,,,,
361,08.11.20 klo 07.34.58 ap.,9.671,86.471,,,,,
362,08.11.20 klo 08.04.58 ap.,10.872,78.266,,,,,
363,08.11.20 klo 08.34.58 ap.,11.473,71.184,,,,,
364,08.11.20 klo 09.04.58 ap.,13.318,63.565,,,,,
365,08.11.20 klo 09.34.58 ap.,14.648,58.315,,,,,
366,08.11.20 klo 10.04.58 ap.,15.806,54.335,,,,,
367,08.11.20 klo 10.34.58 ap.,16.149,53.822,,,,,
368,08.11.20 klo 11.04.58 ap.,17.350,49.988,,,,,
369,08.11.20 klo 11.34.58 ap.,16.321,55.433,,,,,
370,08.11.20 klo 12.04.58 ip.,15.849,52.894,,,,,
371,08.11.20 klo 12.34.58 ip.,15.849,53.968,,,,,
372,08.11.20 klo 01.04.58 ip.,18.080,46.007,,,,,
373,08.11.20 klo 01.34.58 ip.,18.466,45.324,,,,,
374,08.11.20 klo 02.04.58 ip.,18.852,43.761,,,,,
375,08.11.20 klo 02.34.58 ip.,19.667,39.341,,,,,
376,08.11.20 klo 03.04.58 ip.,22.370,36.117,,,,,
377,08.11.20 klo 03.34.58 ip.,20.311,41.026,,,,,
378,08.11.20 klo 04.04.58 ip.,19.710,39.683,,,,,
379,08.11.20 klo 04.34.58 ip.,20.053,43.419,,,,,
380,08.11.20 klo 05.04.58 ip.,18.852,45.275,,,,,
381,08.11.20 klo 05.34.58 ip.,17.694,47.009,,,,,
382,08.11.20 klo 06.04.58 ip.,19.281,41.270,,,,,
383,08.11.20 klo 06.34.58 ip.,15.935,58.559,,,,,
384,08.11.20 klo 07.04.58 ip.,14.991,63.785,,,,,
385,08.11.20 klo 07.34.58 ip.,14.047,65.324,,,,,
386,08.11.20 klo 08.04.58 ip.,12.932,71.697,,,,,
387,08.11.20 klo 08.34.58 ip.,11.859,75.043,,,,,
388,08.11.20 klo 09.04.58 ip.,10.315,80.611,,,,,
389,08.11.20 klo 09.34.58 ip.,9.543,85.055,,,,,
390,08.11.20 klo 10.04.58 ip.,8.942,87.863,,,,,
391,08.11.20 klo 10.34.58 ip.,8.470,88.816,,,,,
392,08.11.20 klo 11.04.58 ip.,8.298,90.549,,,,,
393,08.11.20 klo 11.34.58 ip.,7.912,91.868,,,,,
394,08.12.20 klo 12.04.58 ap.,8.170,91.526,,,,,
395,08.12.20 klo 12.34.58 ap.,7.869,91.673,,,,,
396,08.12.20 klo 01.04.58 ap.,8.084,92.430,,,,,
397,08.12.20 klo 01.34.58 ap.,8.041,91.600,,,,,
398,08.12.20 klo 02.04.58 ap.,8.084,91.502,,,,,
399,08.12.20 klo 02.34.58 ap.,8.170,91.477,,,,,
400,08.12.20 klo 03.04.58 ap.,7.955,91.722,,,,,
