"Plot Title: 20854965"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854965, SEN S/N: 20854965)","RH, % (LGR S/N: 20854965, SEN S/N: 20854965)","Coupler Detached (LGR S/N: 20854965)","Coupler Attached (LGR S/N: 20854965)","Host Connected (LGR S/N: 20854965)","Stopped (LGR S/N: 20854965)","End Of File (LGR S/N: 20854965)"
116,08.07.20 klo 05.15.18 ap.,20.997,48.107,,,,,
117,08.07.20 klo 05.45.18 ap.,20.997,47.839,,,,,
118,08.07.20 klo 06.15.18 ap.,21.126,46.838,,,,,
119,08.07.20 klo 06.45.18 ap.,21.126,45.934,,,,,
120,08.07.20 klo 07.15.18 ap.,21.169,45.836,,,,,
121,08.07.20 klo 07.45.18 ap.,21.126,45.690,,,,,
122,08.07.20 klo 08.15.18 ap.,21.640,47.009,,,,,
123,08.07.20 klo 08.45.18 ap.,19.667,49.353,,,,,
124,08.07.20 klo 09.15.18 ap.,19.152,51.429,,,,,
125,08.07.20 klo 09.45.18 ap.,17.608,53.553,,,,,
126,08.07.20 klo 10.15.18 ap.,17.994,56.264,,,,,
127,08.07.20 klo 10.45.18 ap.,16.836,58.681,,,,,
128,08.07.20 klo 11.15.18 ap.,16.921,61.221,,,,,
129,08.07.20 klo 11.45.18 ap.,17.265,60.464,,,,,
130,08.07.20 klo 12.15.18 ip.,16.836,57.411,,,,,
131,08.07.20 klo 12.45.18 ip.,18.037,54.945,,,,,
132,08.07.20 klo 01.15.18 ip.,19.839,52.796,,,,,
133,08.07.20 klo 01.45.18 ip.,18.080,53.358,,,,,
134,08.07.20 klo 02.15.18 ip.,19.453,55.556,,,,,
135,08.07.20 klo 02.45.18 ip.,20.010,54.017,,,,,
136,08.07.20 klo 03.15.18 ip.,20.353,52.625,,,,,
137,08.07.20 klo 03.45.18 ip.,21.297,50.525,,,,,
138,08.07.20 klo 04.15.18 ip.,23.056,54.188,,,,,
139,08.07.20 klo 04.45.18 ip.,23.571,45.079,,,,,
140,08.07.20 klo 05.15.18 ip.,23.185,45.788,,,,,
141,08.07.20 klo 05.45.18 ip.,20.396,45.226,,,,,
142,08.07.20 klo 06.15.18 ip.,19.882,47.350,,,,,
143,08.07.20 klo 06.45.18 ip.,21.855,45.910,,,,,
144,08.07.20 klo 07.15.18 ip.,22.927,45.128,,,,,
145,08.07.20 klo 07.45.18 ip.,22.541,44.713,,,,,
146,08.07.20 klo 08.15.18 ip.,22.327,44.786,,,,,
147,08.07.20 klo 08.45.18 ip.,22.327,45.055,,,,,
148,08.07.20 klo 09.15.18 ip.,22.327,45.275,,,,,
149,08.07.20 klo 09.45.18 ip.,22.370,45.568,,,,,
150,08.07.20 klo 10.15.18 ip.,22.456,45.617,,,,,
151,08.07.20 klo 10.45.18 ip.,22.498,45.763,,,,,
152,08.07.20 klo 11.15.18 ip.,22.456,45.910,,,,,
153,08.07.20 klo 11.45.18 ip.,22.327,46.081,,,,,
154,08.08.20 klo 12.15.18 ap.,22.327,46.178,,,,,
155,08.08.20 klo 12.45.18 ap.,22.198,46.276,,,,,
156,08.08.20 klo 01.15.18 ap.,22.155,46.374,,,,,
157,08.08.20 klo 01.45.18 ap.,22.069,46.422,,,,,
158,08.08.20 klo 02.15.18 ap.,22.027,46.422,,,,,
159,08.08.20 klo 02.45.18 ap.,21.941,46.545,,,,,
160,08.08.20 klo 03.15.18 ap.,21.898,46.520,,,,,
161,08.08.20 klo 03.45.18 ap.,21.855,46.520,,,,,
162,08.08.20 klo 04.15.18 ap.,21.812,46.471,,,,,
163,08.08.20 klo 04.45.18 ap.,21.812,46.471,,,,,
164,08.08.20 klo 05.15.18 ap.,21.726,46.471,,,,,
165,08.08.20 klo 05.45.18 ap.,21.683,46.471,,,,,
166,08.08.20 klo 06.15.18 ap.,21.683,46.471,,,,,
167,08.08.20 klo 06.45.18 ap.,21.683,46.447,,,,,
168,08.08.20 klo 07.15.18 ap.,21.726,46.447,,,,,
169,08.08.20 klo 07.45.18 ap.,21.683,46.422,,,,,
170,08.08.20 klo 08.15.18 ap.,21.726,46.422,,,,,
171,08.08.20 klo 08.45.18 ap.,21.726,46.471,,,,,
172,08.08.20 klo 09.15.18 ap.,21.726,46.496,,,,,
173,08.08.20 klo 09.45.18 ap.,21.769,46.520,,,,,
174,08.08.20 klo 10.15.18 ap.,21.812,46.496,,,,,
175,08.08.20 klo 10.45.18 ap.,21.812,46.569,,,,,
176,08.08.20 klo 11.15.18 ap.,21.898,46.569,,,,,
177,08.08.20 klo 11.45.18 ap.,21.984,46.593,,,,,
178,08.08.20 klo 12.15.18 ip.,22.069,46.569,,,,,
179,08.08.20 klo 12.45.18 ip.,22.069,46.545,,,,,
180,08.08.20 klo 01.15.18 ip.,22.069,46.642,,,,,
181,08.08.20 klo 01.45.18 ip.,22.155,46.716,,,,,
182,08.08.20 klo 02.15.18 ip.,22.155,46.716,,,,,
183,08.08.20 klo 02.45.18 ip.,22.241,46.789,,,,,
184,08.08.20 klo 03.15.18 ip.,22.327,46.838,,,,,
185,08.08.20 klo 03.45.18 ip.,22.456,46.886,,,,,
186,08.08.20 klo 04.15.18 ip.,22.498,46.886,,,,,
187,08.08.20 klo 04.45.18 ip.,22.627,46.886,,,,,
188,08.08.20 klo 05.15.18 ip.,22.627,46.960,,,,,
189,08.08.20 klo 05.45.18 ip.,22.713,47.033,,,,,
190,08.08.20 klo 06.15.18 ip.,22.799,47.033,,,,,
191,08.08.20 klo 06.45.18 ip.,22.885,47.033,,,,,
192,08.08.20 klo 07.15.18 ip.,22.885,47.057,,,,,
193,08.08.20 klo 07.45.18 ip.,22.927,47.082,,,,,
194,08.08.20 klo 08.15.18 ip.,22.970,47.131,,,,,
195,08.08.20 klo 08.45.18 ip.,22.927,47.204,,,,,
196,08.08.20 klo 09.15.18 ip.,22.927,47.253,,,,,
197,08.08.20 klo 09.45.18 ip.,22.927,47.326,,,,,
198,08.08.20 klo 10.15.18 ip.,23.013,47.399,,,,,
199,08.08.20 klo 10.45.18 ip.,23.013,47.521,,,,,
200,08.08.20 klo 11.15.18 ip.,23.013,47.619,,,,,
201,08.08.20 klo 11.45.18 ip.,23.013,47.668,,,,,
202,08.09.20 klo 12.15.18 ap.,22.970,47.790,,,,,
203,08.09.20 klo 12.45.18 ap.,23.013,47.937,,,,,
204,08.09.20 klo 01.15.18 ap.,23.013,48.010,,,,,
205,08.09.20 klo 01.45.18 ap.,22.970,48.181,,,,,
206,08.09.20 klo 02.15.18 ap.,22.885,48.303,,,,,
207,08.09.20 klo 02.45.18 ap.,22.885,48.376,,,,,
208,08.09.20 klo 03.15.18 ap.,22.799,48.449,,,,,
209,08.09.20 klo 03.45.18 ap.,22.756,48.571,,,,,
210,08.09.20 klo 04.15.18 ap.,22.627,48.669,,,,,
211,08.09.20 klo 04.45.18 ap.,22.627,48.669,,,,,
212,08.09.20 klo 05.15.18 ap.,22.541,48.694,,,,,
213,08.09.20 klo 05.45.18 ap.,22.413,48.742,,,,,
214,08.09.20 klo 06.15.18 ap.,22.370,48.718,,,,,
215,08.09.20 klo 06.45.18 ap.,22.284,48.718,,,,,
216,08.09.20 klo 07.15.18 ap.,22.284,48.645,,,,,
217,08.09.20 klo 07.45.18 ap.,22.284,48.571,,,,,
218,08.09.20 klo 08.15.18 ap.,22.198,48.474,,,,,
219,08.09.20 klo 08.45.18 ap.,22.112,48.400,,,,,
220,08.09.20 klo 09.15.18 ap.,22.027,48.352,,,,,
221,08.09.20 klo 09.45.18 ap.,21.984,48.230,,,,,
222,08.09.20 klo 10.15.18 ap.,21.855,48.083,,,,,
223,08.09.20 klo 10.45.18 ap.,21.812,48.010,,,,,
224,08.09.20 klo 11.15.18 ap.,21.812,47.814,,,,,
225,08.09.20 klo 11.45.18 ap.,21.812,47.619,,,,,
226,08.09.20 klo 12.15.18 ip.,21.812,47.448,,,,,
227,08.09.20 klo 12.45.18 ip.,21.812,47.253,,,,,
228,08.09.20 klo 01.15.18 ip.,21.941,47.106,,,,,
229,08.09.20 klo 01.45.18 ip.,22.027,46.911,,,,,
230,08.09.20 klo 02.15.18 ip.,22.027,46.740,,,,,
231,08.09.20 klo 02.45.18 ip.,22.069,46.618,,,,,
232,08.09.20 klo 03.15.18 ip.,22.112,46.569,,,,,
233,08.09.20 klo 03.45.18 ip.,22.198,46.398,,,,,
234,08.09.20 klo 04.15.18 ip.,22.241,46.325,,,,,
235,08.09.20 klo 04.45.18 ip.,22.327,46.081,,,,,
236,08.09.20 klo 05.15.18 ip.,22.885,45.446,,,,,
237,08.09.20 klo 05.45.18 ip.,22.970,44.737,,,,,
238,08.09.20 klo 06.15.18 ip.,22.970,44.298,,,,,
239,08.09.20 klo 06.45.18 ip.,22.970,44.127,,,,,
240,08.09.20 klo 07.15.18 ip.,22.885,43.932,,,,,
241,08.09.20 klo 07.45.18 ip.,22.927,43.858,,,,,
242,08.09.20 klo 08.15.18 ip.,22.927,43.956,,,,,
243,08.09.20 klo 08.45.18 ip.,22.927,44.127,,,,,
244,08.09.20 klo 09.15.18 ip.,22.927,44.054,,,,,
245,08.09.20 klo 09.45.18 ip.,22.927,43.858,,,,,
246,08.09.20 klo 10.15.18 ip.,22.885,43.663,,,,,
247,08.09.20 klo 10.45.18 ip.,22.927,43.516,,,,,
248,08.09.20 klo 11.15.18 ip.,22.885,43.297,,,,,
249,08.09.20 klo 11.45.18 ip.,22.799,43.175,,,,,
250,08.10.20 klo 12.15.18 ap.,22.756,43.101,,,,,
251,08.10.20 klo 12.45.18 ap.,22.756,43.101,,,,,
252,08.10.20 klo 01.15.18 ap.,22.713,43.077,,,,,
253,08.10.20 klo 01.45.18 ap.,22.713,42.930,,,,,
254,08.10.20 klo 02.15.18 ap.,22.627,42.784,,,,,
255,08.10.20 klo 02.45.18 ap.,22.627,42.833,,,,,
256,08.10.20 klo 03.15.18 ap.,22.541,42.833,,,,,
257,08.10.20 klo 03.45.18 ap.,22.456,42.930,,,,,
258,08.10.20 klo 04.15.18 ap.,22.456,42.882,,,,,
259,08.10.20 klo 04.45.18 ap.,22.413,42.613,,,,,
260,08.10.20 klo 05.15.18 ap.,22.413,42.564,,,,,
261,08.10.20 klo 05.45.18 ap.,22.413,42.418,,,,,
262,08.10.20 klo 06.15.18 ap.,22.327,42.344,,,,,
263,08.10.20 klo 06.45.18 ap.,22.327,42.125,,,,,
264,08.10.20 klo 07.15.18 ap.,22.370,42.051,,,,,
265,08.10.20 klo 07.45.18 ap.,22.327,41.978,,,,,
266,08.10.20 klo 08.15.18 ap.,22.327,41.319,,,,,
267,08.10.20 klo 08.45.18 ap.,21.126,39.609,,,,,
268,08.10.20 klo 09.15.18 ap.,19.924,39.560,,,,,
269,08.10.20 klo 09.45.18 ap.,19.024,39.487,,,,,
270,08.10.20 klo 10.15.18 ap.,18.509,38.266,,,,,
271,08.10.20 klo 10.45.18 ap.,17.822,40.024,,,,,
272,08.10.20 klo 11.15.18 ap.,16.235,43.980,,,,,
273,08.10.20 klo 11.45.18 ap.,16.407,44.469,,,,,
274,08.10.20 klo 12.15.18 ip.,16.235,42.979,,,,,
275,08.10.20 klo 12.45.18 ip.,16.021,43.419,,,,,
276,08.10.20 klo 01.15.18 ip.,15.935,41.856,,,,,
277,08.10.20 klo 01.45.18 ip.,14.734,44.200,,,,,
278,08.10.20 klo 02.15.18 ip.,14.047,44.493,,,,,
279,08.10.20 klo 02.45.18 ip.,12.631,51.795,,,,,
280,08.10.20 klo 03.15.18 ip.,13.060,53.968,,,,,
281,08.10.20 klo 03.45.18 ip.,13.404,53.407,,,,,
282,08.10.20 klo 04.15.18 ip.,15.034,57.363,,,,,
283,08.10.20 klo 04.45.18 ip.,15.720,56.459,,,,,
284,08.10.20 klo 05.15.18 ip.,16.535,55.458,,,,,
285,08.10.20 klo 05.45.18 ip.,16.964,58.071,,,,,
286,08.10.20 klo 06.15.18 ip.,17.608,59.683,,,,,
287,08.10.20 klo 06.45.18 ip.,18.208,60.513,,,,,
288,08.10.20 klo 07.15.18 ip.,18.509,58.193,,,,,
289,08.10.20 klo 07.45.18 ip.,19.109,57.216,,,,,
290,08.10.20 klo 08.15.18 ip.,19.624,56.410,,,,,
291,08.10.20 klo 08.45.18 ip.,20.010,55.629,,,,,
292,08.10.20 klo 09.15.18 ip.,20.311,54.896,,,,,
293,08.10.20 klo 09.45.18 ip.,20.611,54.286,,,,,
294,08.10.20 klo 10.15.18 ip.,20.825,53.748,,,,,
295,08.10.20 klo 10.45.18 ip.,20.997,53.284,,,,,
296,08.10.20 klo 11.15.18 ip.,21.169,52.869,,,,,
297,08.10.20 klo 11.45.18 ip.,21.254,52.479,,,,,
298,08.11.20 klo 12.15.18 ap.,21.340,52.088,,,,,
299,08.11.20 klo 12.45.18 ap.,21.383,51.697,,,,,
300,08.11.20 klo 01.15.18 ap.,21.426,51.258,,,,,
301,08.11.20 klo 01.45.18 ap.,21.426,50.891,,,,,
302,08.11.20 klo 02.15.18 ap.,21.469,50.476,,,,,
303,08.11.20 klo 02.45.18 ap.,21.512,50.208,,,,,
304,08.11.20 klo 03.15.18 ap.,21.555,49.817,,,,,
305,08.11.20 klo 03.45.18 ap.,21.555,49.499,,,,,
306,08.11.20 klo 04.15.18 ap.,21.555,49.182,,,,,
307,08.11.20 klo 04.45.18 ap.,21.598,48.840,,,,,
308,08.11.20 klo 05.15.18 ap.,21.555,48.523,,,,,
309,08.11.20 klo 05.45.18 ap.,21.598,48.254,,,,,
310,08.11.20 klo 06.15.18 ap.,21.598,47.985,,,,,
311,08.11.20 klo 06.45.18 ap.,21.598,47.741,,,,,
312,08.11.20 klo 07.15.18 ap.,21.598,47.473,,,,,
313,08.11.20 klo 07.45.18 ap.,21.598,47.228,,,,,
314,08.11.20 klo 08.15.18 ap.,21.640,44.786,,,,,
315,08.11.20 klo 08.45.18 ap.,20.096,45.958,,,,,
316,08.11.20 klo 09.15.18 ap.,19.924,46.813,,,,,
317,08.11.20 klo 09.45.18 ap.,20.139,39.194,,,,,
318,08.11.20 klo 10.15.18 ap.,18.680,40.611,,,,,
319,08.11.20 klo 10.45.18 ap.,19.367,48.669,,,,,
320,08.11.20 klo 11.15.18 ap.,21.812,44.713,,,,,
321,08.11.20 klo 11.45.18 ap.,21.040,46.813,,,,,
322,08.11.20 klo 12.15.18 ip.,20.482,47.961,,,,,
323,08.11.20 klo 12.45.18 ip.,20.396,49.768,,,,,
324,08.11.20 klo 01.15.18 ip.,20.482,47.643,,,,,
325,08.11.20 klo 01.45.18 ip.,23.399,52.015,,,,,
326,08.11.20 klo 02.15.18 ip.,24.172,44.884,,,,,
327,08.11.20 klo 02.45.18 ip.,23.614,42.613,,,,,
328,08.11.20 klo 03.15.18 ip.,22.970,44.664,,,,,
329,08.11.20 klo 03.45.18 ip.,22.713,45.324,,,,,
330,08.11.20 klo 04.15.18 ip.,22.670,44.933,,,,,
331,08.11.20 klo 04.45.18 ip.,23.056,44.957,,,,,
332,08.11.20 klo 05.15.18 ip.,23.099,45.031,,,,,
333,08.11.20 klo 05.45.18 ip.,22.842,45.739,,,,,
334,08.11.20 klo 06.15.18 ip.,22.842,46.081,,,,,
335,08.11.20 klo 06.45.18 ip.,22.799,46.203,,,,,
336,08.11.20 klo 07.15.18 ip.,22.799,46.276,,,,,
337,08.11.20 klo 07.45.18 ip.,22.799,46.300,,,,,
338,08.11.20 klo 08.15.18 ip.,22.756,46.252,,,,,
339,08.11.20 klo 08.45.18 ip.,22.713,46.252,,,,,
340,08.11.20 klo 09.15.18 ip.,22.713,46.129,,,,,
341,08.11.20 klo 09.45.18 ip.,22.627,46.105,,,,,
342,08.11.20 klo 10.15.18 ip.,22.541,46.032,,,,,
343,08.11.20 klo 10.45.18 ip.,22.498,46.032,,,,,
344,08.11.20 klo 11.15.18 ip.,22.498,46.007,,,,,
345,08.11.20 klo 11.45.18 ip.,22.370,45.958,,,,,
346,08.12.20 klo 12.15.18 ap.,22.370,45.958,,,,,
347,08.12.20 klo 12.45.18 ap.,22.284,45.910,,,,,
348,08.12.20 klo 01.15.18 ap.,22.327,45.885,,,,,
349,08.12.20 klo 01.45.18 ap.,22.241,45.861,,,,,
350,08.12.20 klo 02.15.18 ap.,22.241,45.836,,,,,
351,08.12.20 klo 02.45.18 ap.,22.241,45.763,,,,,
352,08.12.20 klo 03.15.18 ap.,22.198,45.690,,,,,
353,08.12.20 klo 03.45.18 ap.,22.155,45.641,,,,,
354,08.12.20 klo 04.15.18 ap.,22.112,45.592,,,,,
355,08.12.20 klo 04.45.18 ap.,22.112,45.519,,,,,
356,08.12.20 klo 05.15.18 ap.,22.069,45.519,,,,,
357,08.12.20 klo 05.45.18 ap.,22.069,45.446,,,,,
358,08.12.20 klo 06.15.18 ap.,22.027,45.421,,,,,
359,08.12.20 klo 06.45.18 ap.,22.069,45.324,,,,,
360,08.12.20 klo 07.15.18 ap.,22.027,45.324,,,,,
361,08.12.20 klo 07.45.18 ap.,22.027,45.226,,,,,
362,08.12.20 klo 08.15.18 ap.,22.069,44.591,,,,,
363,08.12.20 klo 08.45.18 ap.,21.426,43.907,,,,,
364,08.12.20 klo 09.15.18 ap.,20.439,44.469,,,,,
365,08.12.20 klo 09.45.18 ap.,20.139,44.737,,,,,
366,08.12.20 klo 10.15.18 ap.,19.839,41.587,,,,,
367,08.12.20 klo 10.45.18 ap.,20.139,45.324,,,,,
368,08.12.20 klo 11.15.18 ap.,20.782,48.059,,,,,
369,08.12.20 klo 11.45.18 ap.,21.383,47.668,,,,,
370,08.12.20 klo 12.15.18 ip.,20.911,47.985,,,,,
371,08.12.20 klo 12.45.18 ip.,20.010,51.453,,,,,
372,08.12.20 klo 01.15.18 ip.,20.053,51.990,,,,,
373,08.12.20 klo 01.45.18 ip.,20.525,49.915,,,,,
374,08.12.20 klo 02.15.18 ip.,22.584,47.326,,,,,
375,08.12.20 klo 02.45.18 ip.,23.571,45.348,,,,,
376,08.12.20 klo 03.15.18 ip.,24.257,40.781,,,,,
377,08.12.20 klo 03.45.18 ip.,22.327,38.852,,,,,
378,08.12.20 klo 04.15.18 ip.,21.984,40.904,,,,,
379,08.12.20 klo 04.45.18 ip.,22.413,46.471,,,,,
380,08.12.20 klo 05.15.18 ip.,22.799,45.421,,,,,
381,08.12.20 klo 05.45.18 ip.,22.584,46.740,,,,,
382,08.12.20 klo 06.15.18 ip.,23.013,45.397,,,,,
383,08.12.20 klo 06.45.18 ip.,23.356,46.593,,,,,
384,08.12.20 klo 07.15.18 ip.,24.043,46.422,,,,,
385,08.12.20 klo 07.45.18 ip.,24.558,46.007,,,,,
386,08.12.20 klo 08.15.18 ip.,25.030,45.690,,,,,
387,08.12.20 klo 08.45.18 ip.,24.429,44.347,,,,,
388,08.12.20 klo 09.15.18 ip.,23.614,45.226,,,,,
389,08.12.20 klo 09.45.18 ip.,23.271,45.519,,,,,
390,08.12.20 klo 10.15.18 ip.,23.056,45.812,,,,,
391,08.12.20 klo 10.45.18 ip.,22.927,46.154,,,,,
392,08.12.20 klo 11.15.18 ip.,22.799,46.349,,,,,
393,08.12.20 klo 11.45.18 ip.,22.713,46.447,,,,,
394,08.13.20 klo 12.15.18 ap.,22.627,46.496,,,,,
395,08.13.20 klo 12.45.18 ap.,22.541,46.471,,,,,
396,08.13.20 klo 01.15.18 ap.,22.498,46.422,,,,,
397,08.13.20 klo 01.45.18 ap.,22.413,46.349,,,,,
398,08.13.20 klo 02.15.18 ap.,22.370,46.300,,,,,
399,08.13.20 klo 02.45.18 ap.,22.327,46.154,,,,,
400,08.13.20 klo 03.15.18 ap.,22.284,46.056,,,,,
