"Plot Title:  20854975"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854975, SEN S/N: 20854975)","RH, % (LGR S/N: 20854975, SEN S/N: 20854975)","Coupler Detached (LGR S/N: 20854975)","Coupler Attached (LGR S/N: 20854975)","Host Connected (LGR S/N: 20854975)","Stopped (LGR S/N: 20854975)","End Of File (LGR S/N: 20854975)"
47,08.04.20 klo 06.38.52 ip.,17.393,53.065,,,,,
48,08.04.20 klo 07.08.52 ip.,17.007,57.045,,,,,
49,08.04.20 klo 07.38.52 ip.,15.205,58.193,,,,,
50,08.04.20 klo 08.08.52 ip.,15.034,69.646,,,,,
51,08.04.20 klo 08.38.52 ip.,14.176,77.192,,,,,
52,08.04.20 klo 09.08.52 ip.,13.232,82.735,,,,,
53,08.04.20 klo 09.38.52 ip.,11.859,90.940,,,,,
54,08.04.20 klo 10.08.52 ip.,11.559,94.042,,,,,
55,08.04.20 klo 10.38.52 ip.,11.259,94.164,,,,,
56,08.04.20 klo 11.08.52 ip.,10.872,94.774,,,,,
57,08.04.20 klo 11.38.52 ip.,10.358,96.752,,,,,
58,08.05.20 klo 12.08.52 ap.,10.143,96.728,,,,,
59,08.05.20 klo 12.38.52 ap.,9.929,97.582,,,,,
60,08.05.20 klo 01.08.52 ap.,9.972,97.607,,,,,
61,08.05.20 klo 01.38.52 ap.,10.100,97.900,,,,,
62,08.05.20 klo 02.08.52 ap.,10.315,98.510,,,,,
63,08.05.20 klo 02.38.52 ap.,10.143,99.267,,,,,
64,08.05.20 klo 03.08.52 ap.,10.143,99.219,,,,,
65,08.05.20 klo 03.38.52 ap.,10.014,98.559,,,,,
66,08.05.20 klo 04.08.52 ap.,10.014,98.657,,,,,
67,08.05.20 klo 04.38.52 ap.,9.757,98.266,,,,,
68,08.05.20 klo 05.08.52 ap.,9.886,97.363,,,,,
69,08.05.20 klo 05.38.52 ap.,10.057,97.631,,,,,
70,08.05.20 klo 06.08.52 ap.,9.972,96.752,,,,,
71,08.05.20 klo 06.38.52 ap.,10.401,95.092,,,,,
72,08.05.20 klo 07.08.52 ap.,10.701,93.675,,,,,
73,08.05.20 klo 07.38.52 ap.,10.787,92.943,,,,,
74,08.05.20 klo 08.08.52 ap.,10.872,92.357,,,,,
75,08.05.20 klo 08.38.52 ap.,11.344,87.473,,,,,
76,08.05.20 klo 09.08.52 ap.,11.988,83.419,,,,,
77,08.05.20 klo 09.38.52 ap.,12.159,81.832,,,,,
78,08.05.20 klo 10.08.52 ap.,13.361,79.243,,,,,
79,08.05.20 klo 10.38.52 ap.,13.661,75.678,,,,,
80,08.05.20 klo 11.08.52 ap.,18.809,61.368,,,,,
81,08.05.20 klo 11.38.52 ap.,18.123,57.314,,,,,
82,08.05.20 klo 12.08.52 ip.,17.522,62.027,,,,,
83,08.05.20 klo 12.38.52 ip.,19.453,56.313,,,,,
84,08.05.20 klo 01.08.52 ip.,22.456,42.882,,,,,
85,08.05.20 klo 01.38.52 ip.,18.037,55.458,,,,,
86,08.05.20 klo 02.08.52 ip.,19.967,49.744,,,,,
87,08.05.20 klo 02.38.52 ip.,17.951,55.556,,,,,
88,08.05.20 klo 03.08.52 ip.,18.680,55.433,,,,,
89,08.05.20 klo 03.38.52 ip.,15.806,61.490,,,,,
90,08.05.20 klo 04.08.52 ip.,16.836,60.000,,,,,
91,08.05.20 klo 04.38.52 ip.,16.235,63.394,,,,,
92,08.05.20 klo 05.08.52 ip.,19.024,52.698,,,,,
93,08.05.20 klo 05.38.52 ip.,17.479,52.943,,,,,
94,08.05.20 klo 06.08.52 ip.,16.450,62.906,,,,,
95,08.05.20 klo 06.38.52 ip.,16.149,61.050,,,,,
96,08.05.20 klo 07.08.52 ip.,15.077,65.177,,,,,
97,08.05.20 klo 07.38.52 ip.,14.519,66.740,,,,,
98,08.05.20 klo 08.08.52 ip.,14.004,69.231,,,,,
99,08.05.20 klo 08.38.52 ip.,13.404,74.090,,,,,
100,08.05.20 klo 09.08.52 ip.,12.674,77.753,,,,,
101,08.05.20 klo 09.38.52 ip.,12.245,81.465,,,,,
102,08.05.20 klo 10.08.52 ip.,11.902,82.369,,,,,
103,08.05.20 klo 10.38.52 ip.,11.259,84.493,,,,,
104,08.05.20 klo 11.08.52 ip.,10.315,88.010,,,,,
105,08.05.20 klo 11.38.52 ip.,8.256,92.625,,,,,
106,08.06.20 klo 12.08.52 ap.,7.226,94.505,,,,,
107,08.06.20 klo 12.38.52 ap.,7.912,96.606,,,,,
108,08.06.20 klo 01.08.52 ap.,8.084,96.410,,,,,
109,08.06.20 klo 01.38.52 ap.,6.368,96.801,,,,,
110,08.06.20 klo 02.08.52 ap.,5.767,97.143,,,,,
111,08.06.20 klo 02.38.52 ap.,5.424,99.487,,,,,
112,08.06.20 klo 03.08.52 ap.,4.824,98.877,,,,,
113,08.06.20 klo 03.38.52 ap.,5.167,99.463,,,,,
114,08.06.20 klo 04.08.52 ap.,4.566,99.341,,,,,
115,08.06.20 klo 04.38.52 ap.,4.480,99.683,,,,,
116,08.06.20 klo 05.08.52 ap.,5.124,100.000,,,,,
117,08.06.20 klo 05.38.52 ap.,4.824,99.927,,,,,
118,08.06.20 klo 06.08.52 ap.,4.995,99.780,,,,,
119,08.06.20 klo 06.38.52 ap.,4.952,100.000,,,,,
120,08.06.20 klo 07.08.52 ap.,5.639,99.267,,,,,
121,08.06.20 klo 07.38.52 ap.,8.084,99.341,,,,,
122,08.06.20 klo 08.08.52 ap.,10.315,93.993,,,,,
123,08.06.20 klo 08.38.52 ap.,12.588,85.470,,,,,
124,08.06.20 klo 09.08.52 ap.,12.717,80.977,,,,,
125,08.06.20 klo 09.38.52 ap.,20.010,53.480,,,,,
126,08.06.20 klo 10.08.52 ap.,17.522,59.389,,,,,
127,08.06.20 klo 10.38.52 ap.,15.677,69.402,,,,,
128,08.06.20 klo 11.08.52 ap.,18.080,64.737,,,,,
129,08.06.20 klo 11.38.52 ap.,19.195,54.530,,,,,
130,08.06.20 klo 12.08.52 ip.,19.796,52.405,,,,,
131,08.06.20 klo 12.38.52 ip.,21.812,45.861,,,,,
132,08.06.20 klo 01.08.52 ip.,24.601,32.967,,,,,
133,08.06.20 klo 01.38.52 ip.,26.617,30.110,,,,,
134,08.06.20 klo 02.08.52 ip.,27.175,28.303,,,,,
135,08.06.20 klo 02.38.52 ip.,23.056,34.530,,,,,
136,08.06.20 klo 03.08.52 ip.,24.515,33.822,,,,,
137,08.06.20 klo 03.38.52 ip.,22.069,35.922,,,,,
138,08.06.20 klo 04.08.52 ip.,21.126,36.190,,,,,
139,08.06.20 klo 04.38.52 ip.,20.954,39.243,,,,,
140,08.06.20 klo 05.08.52 ip.,20.954,40.464,,,,,
141,08.06.20 klo 05.38.52 ip.,19.839,41.514,,,,,
142,08.06.20 klo 06.08.52 ip.,18.809,45.470,,,,,
143,08.06.20 klo 06.38.52 ip.,18.595,48.107,,,,,
144,08.06.20 klo 07.08.52 ip.,18.595,49.963,,,,,
145,08.06.20 klo 07.38.52 ip.,17.908,50.891,,,,,
146,08.06.20 klo 08.08.52 ip.,17.951,49.915,,,,,
147,08.06.20 klo 08.38.52 ip.,16.707,55.287,,,,,
148,08.06.20 klo 09.08.52 ip.,15.892,59.805,,,,,
149,08.06.20 klo 09.38.52 ip.,15.077,64.396,,,,,
150,08.06.20 klo 10.08.52 ip.,14.390,68.864,,,,,
151,08.06.20 klo 10.38.52 ip.,13.404,75.214,,,,,
152,08.06.20 klo 11.08.52 ip.,12.760,82.320,,,,,
153,08.06.20 klo 11.38.52 ip.,13.103,80.269,,,,,
154,08.07.20 klo 12.08.52 ap.,12.932,79.731,,,,,
155,08.07.20 klo 12.38.52 ap.,13.060,79.341,,,,,
156,08.07.20 klo 01.08.52 ap.,12.846,80.195,,,,,
157,08.07.20 klo 01.38.52 ap.,12.588,82.930,,,,,
158,08.07.20 klo 02.08.52 ap.,12.588,82.686,,,,,
159,08.07.20 klo 02.38.52 ap.,12.417,84.493,,,,,
160,08.07.20 klo 03.08.52 ap.,12.202,85.983,,,,,
161,08.07.20 klo 03.38.52 ap.,12.159,85.934,,,,,
162,08.07.20 klo 04.08.52 ap.,12.202,87.131,,,,,
163,08.07.20 klo 04.38.52 ap.,12.503,83.834,,,,,
164,08.07.20 klo 05.08.52 ap.,12.374,85.592,,,,,
165,08.07.20 klo 05.38.52 ap.,12.245,85.983,,,,,
166,08.07.20 klo 06.08.52 ap.,11.688,88.889,,,,,
167,08.07.20 klo 06.38.52 ap.,12.417,83.858,,,,,
168,08.07.20 klo 07.08.52 ap.,13.146,79.316,,,,,
169,08.07.20 klo 07.38.52 ap.,13.918,74.286,,,,,
170,08.07.20 klo 08.08.52 ap.,13.404,75.360,,,,,
171,08.07.20 klo 08.38.52 ap.,14.648,75.092,,,,,
172,08.07.20 klo 09.08.52 ap.,14.734,72.674,,,,,
173,08.07.20 klo 09.38.52 ap.,13.918,75.580,,,,,
174,08.07.20 klo 10.08.52 ap.,14.390,73.211,,,,,
175,08.07.20 klo 10.38.52 ap.,14.176,73.162,,,,,
176,08.07.20 klo 11.08.52 ap.,15.677,67.570,,,,,
177,08.07.20 klo 11.38.52 ap.,15.463,65.348,,,,,
178,08.07.20 klo 12.08.52 ip.,15.677,62.344,,,,,
179,08.07.20 klo 12.38.52 ip.,15.377,65.348,,,,,
180,08.07.20 klo 01.08.52 ip.,20.654,50.574,,,,,
181,08.07.20 klo 01.38.52 ip.,23.743,40.195,,,,,
182,08.07.20 klo 02.08.52 ip.,23.314,38.681,,,,,
183,08.07.20 klo 02.38.52 ip.,19.667,46.911,,,,,
184,08.07.20 klo 03.08.52 ip.,21.769,40.879,,,,,
185,08.07.20 klo 03.38.52 ip.,21.683,42.076,,,,,
186,08.07.20 klo 04.08.52 ip.,19.152,45.714,,,,,
187,08.07.20 klo 04.38.52 ip.,19.367,46.935,,,,,
188,08.07.20 klo 05.08.52 ip.,19.281,48.230,,,,,
189,08.07.20 klo 05.38.52 ip.,17.865,49.915,,,,,
190,08.07.20 klo 06.08.52 ip.,17.694,52.357,,,,,
191,08.07.20 klo 06.38.52 ip.,18.766,48.742,,,,,
192,08.07.20 klo 07.08.52 ip.,17.651,55.385,,,,,
193,08.07.20 klo 07.38.52 ip.,16.535,53.211,,,,,
194,08.07.20 klo 08.08.52 ip.,16.149,57.460,,,,,
195,08.07.20 klo 08.38.52 ip.,14.862,62.564,,,,,
196,08.07.20 klo 09.08.52 ip.,13.661,69.695,,,,,
197,08.07.20 klo 09.38.52 ip.,11.816,77.094,,,,,
198,08.07.20 klo 10.08.52 ip.,10.615,81.416,,,,,
199,08.07.20 klo 10.38.52 ip.,9.199,85.446,,,,,
200,08.07.20 klo 11.08.52 ip.,8.341,88.840,,,,,
201,08.07.20 klo 11.38.52 ip.,8.084,90.769,,,,,
202,08.08.20 klo 12.08.52 ap.,8.041,89.866,,,,,
203,08.08.20 klo 12.38.52 ap.,7.140,93.944,,,,,
204,08.08.20 klo 01.08.52 ap.,6.797,95.360,,,,,
205,08.08.20 klo 01.38.52 ap.,6.582,94.969,,,,,
206,08.08.20 klo 02.08.52 ap.,6.025,96.068,,,,,
207,08.08.20 klo 02.38.52 ap.,6.325,97.070,,,,,
208,08.08.20 klo 03.08.52 ap.,5.939,97.875,,,,,
209,08.08.20 klo 03.38.52 ap.,6.969,99.634,,,,,
210,08.08.20 klo 04.08.52 ap.,7.741,99.829,,,,,
211,08.08.20 klo 04.38.52 ap.,7.612,99.463,,,,,
212,08.08.20 klo 05.08.52 ap.,6.969,98.926,,,,,
213,08.08.20 klo 05.38.52 ap.,6.883,99.219,,,,,
214,08.08.20 klo 06.08.52 ap.,8.256,98.828,,,,,
215,08.08.20 klo 06.38.52 ap.,9.500,96.337,,,,,
216,08.08.20 klo 07.08.52 ap.,9.714,94.872,,,,,
217,08.08.20 klo 07.38.52 ap.,12.374,82.125,,,,,
218,08.08.20 klo 08.08.52 ap.,13.189,81.978,,,,,
219,08.08.20 klo 08.38.52 ap.,14.948,73.162,,,,,
220,08.08.20 klo 09.08.52 ap.,18.637,61.807,,,,,
221,08.08.20 klo 09.38.52 ap.,22.670,49.231,,,,,
222,08.08.20 klo 10.08.52 ap.,20.311,53.529,,,,,
223,08.08.20 klo 10.38.52 ap.,18.509,60.952,,,,,
224,08.08.20 klo 11.08.52 ap.,19.753,53.089,,,,,
225,08.08.20 klo 11.38.52 ap.,20.740,52.259,,,,,
226,08.08.20 klo 12.08.52 ip.,22.370,44.640,,,,,
227,08.08.20 klo 12.38.52 ip.,24.601,43.321,,,,,
228,08.08.20 klo 01.08.52 ip.,25.973,34.603,,,,,
229,08.08.20 klo 01.38.52 ip.,23.657,43.785,,,,,
230,08.08.20 klo 02.08.52 ip.,26.831,35.995,,,,,
231,08.08.20 klo 02.38.52 ip.,25.030,39.560,,,,,
232,08.08.20 klo 03.08.52 ip.,26.188,38.095,,,,,
233,08.08.20 klo 03.38.52 ip.,27.218,36.532,,,,,
234,08.08.20 klo 04.08.52 ip.,24.472,38.926,,,,,
235,08.08.20 klo 04.38.52 ip.,23.914,40.659,,,,,
236,08.08.20 klo 05.08.52 ip.,24.472,40.147,,,,,
237,08.08.20 klo 05.38.52 ip.,23.485,42.589,,,,,
238,08.08.20 klo 06.08.52 ip.,23.614,42.637,,,,,
239,08.08.20 klo 06.38.52 ip.,22.541,52.405,,,,,
240,08.08.20 klo 07.08.52 ip.,20.740,60.122,,,,,
241,08.08.20 klo 07.38.52 ip.,22.155,56.484,,,,,
242,08.08.20 klo 08.08.52 ip.,20.611,62.320,,,,,
243,08.08.20 klo 08.38.52 ip.,19.839,65.421,,,,,
244,08.08.20 klo 09.08.52 ip.,19.453,67.155,,,,,
245,08.08.20 klo 09.38.52 ip.,19.367,68.254,,,,,
246,08.08.20 klo 10.08.52 ip.,18.852,71.038,,,,,
247,08.08.20 klo 10.38.52 ip.,18.208,78.681,,,,,
248,08.08.20 klo 11.08.52 ip.,17.908,80.366,,,,,
249,08.08.20 klo 11.38.52 ip.,17.694,81.929,,,,,
250,08.09.20 klo 12.08.52 ap.,17.737,82.222,,,,,
251,08.09.20 klo 12.38.52 ap.,17.393,86.032,,,,,
252,08.09.20 klo 01.08.52 ap.,15.935,97.705,,,,,
253,08.09.20 klo 01.38.52 ap.,15.463,98.462,,,,,
254,08.09.20 klo 02.08.52 ap.,14.991,99.170,,,,,
255,08.09.20 klo 02.38.52 ap.,15.377,99.902,,,,,
256,08.09.20 klo 03.08.52 ap.,15.420,100.000,,,,,
257,08.09.20 klo 03.38.52 ap.,14.347,98.706,,,,,
258,08.09.20 klo 04.08.52 ap.,12.846,99.829,,,,,
259,08.09.20 klo 04.38.52 ap.,12.460,99.634,,,,,
260,08.09.20 klo 05.08.52 ap.,12.288,99.707,,,,,
261,08.09.20 klo 05.38.52 ap.,11.773,98.657,,,,,
262,08.09.20 klo 06.08.52 ap.,11.473,99.194,,,,,
263,08.09.20 klo 06.38.52 ap.,11.387,100.000,,,,,
264,08.09.20 klo 07.08.52 ap.,11.387,100.000,,,,,
265,08.09.20 klo 07.38.52 ap.,11.344,100.000,,,,,
266,08.09.20 klo 08.08.52 ap.,10.358,100.000,,,,,
267,08.09.20 klo 08.38.52 ap.,9.671,99.878,,,,,
268,08.09.20 klo 09.08.52 ap.,9.628,99.389,,,,,
269,08.09.20 klo 09.38.52 ap.,9.628,96.557,,,,,
270,08.09.20 klo 10.08.52 ap.,9.972,93.553,,,,,
271,08.09.20 klo 10.38.52 ap.,10.186,88.156,,,,,
272,08.09.20 klo 11.08.52 ap.,10.701,83.199,,,,,
273,08.09.20 klo 11.38.52 ap.,11.816,73.529,,,,,
274,08.09.20 klo 12.08.52 ip.,13.575,67.326,,,,,
275,08.09.20 klo 12.38.52 ip.,16.879,55.433,,,,,
276,08.09.20 klo 01.08.52 ip.,18.552,48.254,,,,,
277,08.09.20 klo 01.38.52 ip.,17.994,54.872,,,,,
278,08.09.20 klo 02.08.52 ip.,17.522,50.403,,,,,
279,08.09.20 klo 02.38.52 ip.,14.133,65.763,,,,,
280,08.09.20 klo 03.08.52 ip.,13.661,67.277,,,,,
281,08.09.20 klo 03.38.52 ip.,17.865,51.648,,,,,
282,08.09.20 klo 04.08.52 ip.,15.463,57.118,,,,,
283,08.09.20 klo 04.38.52 ip.,14.819,61.661,,,,,
284,08.09.20 klo 05.08.52 ip.,15.034,56.606,,,,,
285,08.09.20 klo 05.38.52 ip.,15.120,56.068,,,,,
286,08.09.20 klo 06.08.52 ip.,15.849,55.629,,,,,
287,08.09.20 klo 06.38.52 ip.,14.390,64.200,,,,,
288,08.09.20 klo 07.08.52 ip.,12.803,70.305,,,,,
289,08.09.20 klo 07.38.52 ip.,12.674,69.353,,,,,
290,08.09.20 klo 08.08.52 ip.,11.645,71.624,,,,,
291,08.09.20 klo 08.38.52 ip.,10.830,73.480,,,,,
292,08.09.20 klo 09.08.52 ip.,9.929,82.125,,,,,
293,08.09.20 klo 09.38.52 ip.,9.671,80.879,,,,,
294,08.09.20 klo 10.08.52 ip.,9.371,80.855,,,,,
295,08.09.20 klo 10.38.52 ip.,8.813,84.225,,,,,
296,08.09.20 klo 11.08.52 ip.,8.985,84.640,,,,,
297,08.09.20 klo 11.38.52 ip.,7.183,90.623,,,,,
298,08.10.20 klo 12.08.52 ap.,8.127,89.744,,,,,
299,08.10.20 klo 12.38.52 ap.,8.341,87.985,,,,,
300,08.10.20 klo 01.08.52 ap.,8.127,90.379,,,,,
301,08.10.20 klo 01.38.52 ap.,8.341,90.159,,,,,
302,08.10.20 klo 02.08.52 ap.,8.298,89.524,,,,,
303,08.10.20 klo 02.38.52 ap.,7.998,88.352,,,,,
304,08.10.20 klo 03.08.52 ap.,8.298,81.880,,,,,
305,08.10.20 klo 03.38.52 ap.,7.912,83.980,,,,,
306,08.10.20 klo 04.08.52 ap.,7.741,87.057,,,,,
307,08.10.20 klo 04.38.52 ap.,6.368,90.232,,,,,
308,08.10.20 klo 05.08.52 ap.,6.411,89.841,,,,,
309,08.10.20 klo 05.38.52 ap.,7.226,89.524,,,,,
310,08.10.20 klo 06.08.52 ap.,7.097,89.524,,,,,
311,08.10.20 klo 06.38.52 ap.,7.526,89.451,,,,,
312,08.10.20 klo 07.08.52 ap.,9.199,82.613,,,,,
313,08.10.20 klo 07.38.52 ap.,10.658,75.678,,,,,
314,08.10.20 klo 08.08.52 ap.,13.146,63.932,,,,,
315,08.10.20 klo 08.38.52 ap.,11.173,73.358,,,,,
316,08.10.20 klo 09.08.52 ap.,10.830,71.258,,,,,
317,08.10.20 klo 09.38.52 ap.,10.701,71.429,,,,,
318,08.10.20 klo 10.08.52 ap.,13.876,66.276,,,,,
319,08.10.20 klo 10.38.52 ap.,12.159,64.298,,,,,
320,08.10.20 klo 11.08.52 ap.,12.074,68.352,,,,,
321,08.10.20 klo 11.38.52 ap.,11.473,72.015,,,,,
322,08.10.20 klo 12.08.52 ip.,11.988,68.449,,,,,
323,08.10.20 klo 12.38.52 ip.,11.216,72.527,,,,,
324,08.10.20 klo 01.08.52 ip.,12.503,66.178,,,,,
325,08.10.20 klo 01.38.52 ip.,14.133,62.418,,,,,
326,08.10.20 klo 02.08.52 ip.,13.618,59.267,,,,,
327,08.10.20 klo 02.38.52 ip.,12.717,66.813,,,,,
328,08.10.20 klo 03.08.52 ip.,13.361,68.254,,,,,
329,08.10.20 klo 03.38.52 ip.,13.060,63.565,,,,,
330,08.10.20 klo 04.08.52 ip.,12.202,69.158,,,,,
331,08.10.20 klo 04.38.52 ip.,13.618,68.083,,,,,
332,08.10.20 klo 05.08.52 ip.,12.417,67.399,,,,,
333,08.10.20 klo 05.38.52 ip.,12.117,67.204,,,,,
334,08.10.20 klo 06.08.52 ip.,11.516,71.746,,,,,
335,08.10.20 klo 06.38.52 ip.,12.074,72.063,,,,,
336,08.10.20 klo 07.08.52 ip.,11.516,70.134,,,,,
337,08.10.20 klo 07.38.52 ip.,11.559,70.085,,,,,
338,08.10.20 klo 08.08.52 ip.,11.044,72.210,,,,,
339,08.10.20 klo 08.38.52 ip.,10.358,76.264,,,,,
340,08.10.20 klo 09.08.52 ip.,10.014,79.267,,,,,
341,08.10.20 klo 09.38.52 ip.,9.714,81.734,,,,,
342,08.10.20 klo 10.08.52 ip.,8.942,86.422,,,,,
343,08.10.20 klo 10.38.52 ip.,8.256,88.400,,,,,
344,08.10.20 klo 11.08.52 ip.,6.239,92.527,,,,,
345,08.10.20 klo 11.38.52 ip.,5.896,96.215,,,,,
346,08.11.20 klo 12.08.52 ap.,5.939,97.338,,,,,
347,08.11.20 klo 12.38.52 ap.,5.124,97.631,,,,,
348,08.11.20 klo 01.08.52 ap.,4.395,98.681,,,,,
349,08.11.20 klo 01.38.52 ap.,4.223,97.094,,,,,
350,08.11.20 klo 02.08.52 ap.,3.880,99.341,,,,,
351,08.11.20 klo 02.38.52 ap.,3.837,98.632,,,,,
352,08.11.20 klo 03.08.52 ap.,3.022,99.341,,,,,
353,08.11.20 klo 03.38.52 ap.,2.636,100.000,,,,,
354,08.11.20 klo 04.08.52 ap.,3.150,100.000,,,,,
355,08.11.20 klo 04.38.52 ap.,3.880,100.000,,,,,
356,08.11.20 klo 05.08.52 ap.,4.609,100.000,,,,,
357,08.11.20 klo 05.38.52 ap.,5.467,100.000,,,,,
358,08.11.20 klo 06.08.52 ap.,5.810,99.658,,,,,
359,08.11.20 klo 06.38.52 ap.,5.810,98.413,,,,,
360,08.11.20 klo 07.08.52 ap.,5.767,98.022,,,,,
361,08.11.20 klo 07.38.52 ap.,7.698,94.505,,,,,
362,08.11.20 klo 08.08.52 ap.,14.390,70.989,,,,,
363,08.11.20 klo 08.38.52 ap.,12.503,76.288,,,,,
364,08.11.20 klo 09.08.52 ap.,13.361,67.057,,,,,
365,08.11.20 klo 09.38.52 ap.,17.737,54.676,,,,,
366,08.11.20 klo 10.08.52 ap.,17.393,55.043,,,,,
367,08.11.20 klo 10.38.52 ap.,14.948,59.634,,,,,
368,08.11.20 klo 11.08.52 ap.,14.476,61.441,,,,,
369,08.11.20 klo 11.38.52 ap.,16.321,54.017,,,,,
370,08.11.20 klo 12.08.52 ip.,16.321,52.625,,,,,
371,08.11.20 klo 12.38.52 ip.,17.479,50.916,,,,,
372,08.11.20 klo 01.08.52 ip.,17.651,48.694,,,,,
373,08.11.20 klo 01.38.52 ip.,20.311,43.663,,,,,
374,08.11.20 klo 02.08.52 ip.,24.429,33.968,,,,,
375,08.11.20 klo 02.38.52 ip.,19.024,42.686,,,,,
376,08.11.20 klo 03.08.52 ip.,23.914,38.755,,,,,
377,08.11.20 klo 03.38.52 ip.,19.710,44.737,,,,,
378,08.11.20 klo 04.08.52 ip.,17.994,46.300,,,,,
379,08.11.20 klo 04.38.52 ip.,18.251,43.541,,,,,
380,08.11.20 klo 05.08.52 ip.,18.251,45.812,,,,,
381,08.11.20 klo 05.38.52 ip.,18.251,42.589,,,,,
382,08.11.20 klo 06.08.52 ip.,17.436,42.271,,,,,
383,08.11.20 klo 06.38.52 ip.,17.651,43.126,,,,,
384,08.11.20 klo 07.08.52 ip.,17.093,48.889,,,,,
385,08.11.20 klo 07.38.52 ip.,16.750,52.698,,,,,
386,08.11.20 klo 08.08.52 ip.,15.077,62.515,,,,,
387,08.11.20 klo 08.38.52 ip.,13.747,70.623,,,,,
388,08.11.20 klo 09.08.52 ip.,12.717,73.822,,,,,
389,08.11.20 klo 09.38.52 ip.,11.130,77.216,,,,,
390,08.11.20 klo 10.08.52 ip.,10.143,82.002,,,,,
391,08.11.20 klo 10.38.52 ip.,9.500,85.910,,,,,
392,08.11.20 klo 11.08.52 ip.,8.813,89.182,,,,,
393,08.11.20 klo 11.38.52 ip.,8.298,91.966,,,,,
394,08.12.20 klo 12.08.52 ap.,8.813,91.136,,,,,
395,08.12.20 klo 12.38.52 ap.,8.685,92.015,,,,,
396,08.12.20 klo 01.08.52 ap.,8.127,93.431,,,,,
397,08.12.20 klo 01.38.52 ap.,7.526,96.044,,,,,
398,08.12.20 klo 02.08.52 ap.,7.869,94.750,,,,,
399,08.12.20 klo 02.38.52 ap.,8.170,95.653,,,,,
400,08.12.20 klo 03.08.52 ap.,8.256,95.849,,,,,
